,Time (d),Biogas_meas_PCA (m3/d),Biogas_pred_PCA (m3/d)
530,498.27083330000005,13322.20935,13700.363
531,498.2916667,13321.7121,13702.209
532,498.3125,13321.12328,13703.223
533,498.33333330000005,13320.59832,13702.349
534,498.3541667,13320.02458,13696.503
535,498.375,13319.61318,13681.825
536,498.39583330000005,13319.17081,13662.177
537,498.4166667,13318.84977,13646.262
538,498.4375,13319.00802,13640.24
539,498.45833330000005,13318.76264,13645.735
540,498.4791667,13318.97704,13658.168
541,498.5,13319.3948,13672.401
542,498.52083330000005,13319.68773,13684.283
543,498.5416667,13320.93091,13692.28
544,498.5625,13320.9895,13697.926
545,498.58333330000005,13322.62548,13701.332
546,498.6041667,13323.624,13705.676
547,498.625,13325.00441,13710.616
548,498.64583330000005,13326.31879,13716.666
549,498.6666667,13328.50973,13722.735
550,498.6875,13331.3743,13728.12
551,498.70833330000005,13333.44424,13731.486
552,498.7291667,13335.92612,13730.954
553,498.75,13338.29484,13726.689
554,498.77083330000005,13341.18299,13721.19
555,498.7916667,13344.66125,13719.495
556,498.8125,13347.94702,13722.371
557,498.83333330000005,13352.12034,13726.84
558,498.8541667,13356.36116,13732.094
559,498.875,13360.26863,13737.946
560,498.89583330000005,13364.14669,13744.27
561,498.9166667,13370.80373,13750.729
562,498.9375,13375.18596,13758.036
563,498.95833330000005,13380.88772,13762.279
564,498.9791667,13386.61329,13765.974
565,499.0,13392.38985,13769.174
566,499.02083330000005,13398.05285,13772.761
567,499.0416667,13404.28521,13777.144
568,499.0625,13411.78577,13782.733
569,499.08333330000005,13419.15485,13789.755
570,499.1041667,13425.31926,13797.171
571,499.125,13431.57034,13804.33
572,499.14583330000005,13438.27204,13811.866
573,499.1666667,13444.94926,13819.631
574,499.1875,13452.26909,13827.153
575,499.20833330000005,13458.33221,13834.974
576,499.2291667,13464.644719999998,13841.963
577,499.25,13470.66005,13849.152
578,499.27083330000005,13476.9371,13856.32
579,499.2916667,13482.44738,13863.955
580,499.3125,13488.601,13870.322
581,499.33333330000005,13494.16104,13874.578
582,499.3541667,13499.844469999998,13872.634
583,499.375,13505.5471,13861.453
584,499.39583330000005,13511.50296,13844.993
585,499.4166667,13517.18614,13832.411
586,499.4375,13522.9245,13829.42
587,499.45833330000005,13528.902080000002,13837.514
