,Time (d),PO4_meas_Pearson (gP/m3),PO4_pred_Pearson (gP/m3)
4431,579.5416667000002,5.446765312999999,5.2113376
4432,579.5625,5.481008417000001,5.247928
4433,579.5833332999998,5.513980902,5.2833915
4434,579.6041667000002,5.545337645,5.3171215
4435,579.625,5.574855847,5.34918
4436,579.6458332999998,5.602405826,5.379658
4437,579.6666667000002,5.627748034,5.408372
4438,579.6875,5.650591295,5.4341245
4439,579.7083332999998,5.670943972999999,5.455735
4440,579.7291667000002,5.6891497860000015,5.4735036
4441,579.75,5.705488452999999,5.4885535
4442,579.7708332999998,5.720010456,5.5012283
4443,579.7916667000002,5.732779591,5.511108
4444,579.8125,5.74396416,5.518487
4445,579.8333332999998,5.753678367000001,5.524307
4446,579.8541667000002,5.762006792999999,5.5287347
4447,579.875,5.769017402999999,5.531231
4448,579.8958332999998,5.774799813,5.531937
4449,579.9166667000002,5.779423444,5.5317926
4450,579.9375,5.782929759,5.5323052
4451,579.9583332999998,5.7853312689999985,5.5348697
4452,579.9791667000002,5.786657759,5.539472
4453,580.0,5.787012132,5.545211
4454,580.0208332999998,5.786588825,5.550782
4455,580.0416667000002,5.785652174,5.555276
4456,580.0625,5.784481467999999,5.5583405
4457,580.0833332999998,5.783305477000001,5.560168
4458,580.1041667000002,5.782264116,5.5617027
4459,580.125,5.781419989,5.5638404
4460,580.1458332999998,5.780785665,5.566374
4461,580.1666667000002,5.78035543,5.5686746
4462,580.1875,5.780144547999999,5.570604
4463,580.2083332999998,5.780216624,5.5728173
4464,580.2291667000002,5.780692525,5.5752616
4465,580.25,5.781744872000001,5.577873
4466,580.2708332999998,5.783516949,5.5808563
4467,580.2916667000002,5.78614284,5.5843534
4468,580.3125,5.789870159,5.5887685
4469,580.3333332999998,5.794944182999999,5.5943704
4470,580.3541667000002,5.801557033,5.5995593
4471,580.375,5.809861712999999,5.606721
4472,580.3958332999998,5.819945539,5.6148763
4473,580.4166667000002,5.831810043,5.621976
4474,580.4375,5.845338655,5.628988
4475,580.4583332999998,5.860338474,5.6388335
4476,580.4791667000002,5.8764346320000005,5.652988
4477,580.5,5.893070281,5.6703234
4478,580.5208332999998,5.909634624,5.6886787
4479,580.5416667000002,5.925541904,5.7063828
4480,580.5625,5.940303093,5.7226896
4481,580.5833332999998,5.953517409999999,5.737386
4482,580.6041667000002,5.964873706,5.7503543
4483,580.625,5.974200490000001,5.761453
4484,580.6458332999998,5.981443027000001,5.7713685
4485,580.6666667000002,5.986535394,5.780975
4486,580.6875,5.989437129,5.7885804
4487,580.7083332999998,5.9903473510000005,5.7919297
4488,580.7291667000002,5.989599451999999,5.7908225
4489,580.75,5.987538306,5.785963
4490,580.7708332999998,5.984456022000001,5.7782826
4491,580.7916667000002,5.980570901,5.7688775
4492,580.8125,5.9759952709999995,5.7586484
4493,580.8333332999998,5.970757076,5.7479744
4494,580.8541667000002,5.964797505,5.7372484
4495,580.875,5.958090047000001,5.72693
4496,580.8958332999998,5.950655601,5.716535
4497,580.9166667000002,5.942568422999998,5.7050085
4498,580.9375,5.933891138,5.692223
4499,580.9583332999998,5.924671863,5.6789856
4500,580.9791667000002,5.914938277999999,5.666922
4501,581.0,5.904748293,5.6577225
4502,581.0208332999998,5.894234315,5.651047
4503,581.0416667000002,5.8835709660000015,5.645296
4504,581.0625,5.872944352999999,5.6394916
4505,581.0833332999998,5.862537675,5.63361
4506,581.1041667000002,5.852519503,5.6286
4507,581.125,5.843104613,5.625508
4508,581.1458332999998,5.83456514,5.6238832
4509,581.1666667000002,5.8271417460000015,5.6226635
4510,581.1875,5.821019257000001,5.6217346
4511,581.2083332999998,5.8163347110000005,5.6214175
4512,581.2291667000002,5.813231425,5.621213
4513,581.25,5.811725945,5.620773
4514,581.2708332999998,5.811720935,5.6206226
4515,581.2916667000002,5.813057292000001,5.6213126
4516,581.3125,5.815530757,5.6229324
4517,581.3333332999998,5.818910582999999,5.6253514
4518,581.3541667000002,5.822945144,5.62847
4519,581.375,5.827412906,5.6313834
4520,581.3958332999998,5.83222172,5.6315904
4521,581.4166667000002,5.8373192189999985,5.6279716
4522,581.4375,5.842679061,5.6231413
4523,581.4583332999998,5.848325046,5.6211677
4524,581.4791667000002,5.854333311,5.624361
4525,581.5,5.860769857999999,5.63268
4526,581.5208332999998,5.867597689,5.6438937
4527,581.5416667000002,5.874676152,5.6555166
4528,581.5625,5.881738464,5.6663427
4529,581.5833332999998,5.888383127000001,5.676065
4530,581.6041667000002,5.894129819,5.684376
4531,581.625,5.898441142999999,5.6908135
4532,581.6458332999998,5.9007967610000005,5.6950445
4533,581.6666667000002,5.900731352999999,5.696755
4534,581.6875,5.897889795,5.6951237
4535,581.7083332999998,5.892153672999999,5.6891165
4536,581.7291667000002,5.883530135,5.6779666
4537,581.75,5.8721130960000005,5.6610174
4538,581.7708332999998,5.85793659,5.639577
4539,581.7916667000002,5.841039468,5.617127
4540,581.8125,5.821648972999999,5.595749
4541,581.8333332999998,5.800275494,5.574833
4542,581.8541667000002,5.777720175,5.5519266
4543,581.875,5.754744968,5.5254073
4544,581.8958332999998,5.731831333,5.496039
4545,581.9166667000002,5.7091123910000015,5.465655
4546,581.9375,5.6863662360000005,5.436359
4547,581.9583332999998,5.663105225,5.4097085
4548,581.9791667000002,5.638691477,5.386374
4549,582.0,5.612637716,5.3659825
4550,582.0208332999998,5.584875474,5.3457885
4551,582.0416667000002,5.55556457,5.3232217
4552,582.0625,5.524866984,5.2985744
4553,582.0833332999998,5.4931589710000015,5.27331
4554,582.1041667000002,5.4611228810000005,5.2475057
4555,582.125,5.429254591,5.220857
4556,582.1458332999998,5.397594292000001,5.194547
4557,582.1666667000002,5.36621393,5.16955
4558,582.1875,5.335448715,5.1449475
4559,582.2083332999998,5.305821203,5.1196184
4560,582.2291667000002,5.277924727,5.0964375
4561,582.25,5.252008516,5.071612
4562,582.2708332999998,5.227925785,5.046823
4563,582.2916667000002,5.205372886,5.0234137
4564,582.3125,5.183965427,5.001303
4565,582.3333332999998,5.163208496,4.979507
4566,582.3541667000002,5.142561556,4.9562907
4567,582.375,5.121701984,4.9314218
4568,582.3958332999998,5.100628694,4.9104347
4569,582.4166667000002,5.079623909,4.886967
4570,582.4375,5.059124633,4.8627925
4571,582.4583332999998,5.03956428,4.840827
4572,582.4791667000002,5.021201571000001,4.8220215
4573,582.5,5.00399616,4.8054886
4574,582.5208332999998,4.987527909,4.789774
4575,582.5416667000002,4.970923933,4.774001
4576,582.5625,4.953003356,4.757714
4577,582.5833332999998,4.932501513,4.7402143
4578,582.6041667000002,4.908222085,4.7205725
4579,582.625,4.879288393,4.6976423
4580,582.6458332999998,4.845327174,4.670209
4581,582.6666667000002,4.806655529,4.637583
4582,582.6875,4.763738112,4.600144
4583,582.7083332999998,4.7174203960000005,4.5584855
4584,582.7291667000002,4.668754362,4.513345
4585,582.75,4.618960546,4.4654694
4586,582.7708332999998,4.569284201,4.4156733
4587,582.7916667000002,4.520688891,4.3651247
4588,582.8125,4.47373833,4.3152156
4589,582.8333332999998,4.428694812,4.266977
4590,582.8541667000002,4.385572948,4.2197943
4591,582.875,4.343876528,4.171914
4592,582.8958332999998,4.302697998,4.1268635
4593,582.9166667000002,4.261204589,4.0840325
4594,582.9375,4.218896853,4.0419517
4595,582.9583332999998,4.175636263,3.9999433
4596,582.9791667000002,4.131717196,3.9576592
4597,583.0,4.087674276,3.9153938
4598,583.0208332999998,4.044145876,3.8737466
4599,583.0416667000002,4.0018232519999986,3.8333626
4600,583.0625,3.961382721,3.7948177
4601,583.0833332999998,3.9233256069999998,3.7586446
4602,583.1041667000002,3.888000248,3.725426
4603,583.125,3.855880457,3.6954885
4604,583.1458332999998,3.8276408160000006,3.6692095
4605,583.1666667000002,3.803685042,3.646583
4606,583.1875,3.784291422,3.62707
4607,583.2083332999998,3.769512226,3.6113684
4608,583.2291667000002,3.759282148,3.60024
4609,583.25,3.7535434809999995,3.59437
4610,583.2708332999998,3.7521942199999994,3.59259
4611,583.2916667000002,3.754961027,3.5937543
4612,583.3125,3.7615243020000007,3.5966892
4613,583.3333332999998,3.7714725979999995,3.6005883
4614,583.3541667000002,3.7843813899999996,3.605278
4615,583.375,3.799855496,3.615517
4616,583.3958332999998,3.8175964170000003,3.6279197
4617,583.4166667000002,3.8371864209999997,3.640486
4618,583.4375,3.857964692,3.6560194
4619,583.4583332999998,3.8792927999999995,3.6746185
4620,583.4791667000002,3.900692884,3.6959176
4621,583.5,3.9217983579999998,3.7185674
4622,583.5208332999998,3.9422199209999995,3.741349
4623,583.5416667000002,3.9614911030000006,3.7634366
4624,583.5625,3.97904214,3.7840972
4625,583.5833332999998,3.994353447,3.802587
4626,583.6041667000002,4.007056452,3.8183508
4627,583.625,4.016992604,3.8310661
4628,583.6458332999998,4.024213249,3.84077
4629,583.6666667000002,4.0289337289999985,3.8477306
4630,583.6875,4.031479851,3.8522742
4631,583.7083332999998,4.032274127,3.8545456
4632,583.7291667000002,4.031796696000002,3.8535433
4633,583.75,4.03056638,3.8479304
4634,583.7708332999998,4.029019169,3.8395386
4635,583.7916667000002,4.027455299,3.8308578
4636,583.8125,4.0260276410000015,3.8234072
4637,583.8333332999998,4.024761712,3.81932
4638,583.8541667000002,4.023584132,3.8177495
4639,583.875,4.0223657930000005,3.816461
4640,583.8958332999998,4.020970534,3.8143651
4641,583.9166667000002,4.019257429,3.8114743
4642,583.9375,4.017055026,3.8078272
4643,583.9583332999998,4.014119293,3.803286
4644,583.9791667000002,4.0101617460000005,3.7983263
4645,584.0,4.004896597,3.7937844
4646,584.0208332999998,3.998088502,3.7905645
4647,584.0416667000002,3.9896783500000006,3.7890065
4648,584.0625,3.979924654,3.787253
4649,584.0833332999998,3.969337143,3.7834146
4650,584.1041667000002,3.9585306219999996,3.7775617
4651,584.125,3.9481504249999997,3.770819
4652,584.1458332999998,3.93879468,3.7643578
4653,584.1666667000002,3.930929668,3.7592154
4654,584.1875,3.92485858,3.7556145
4655,584.2083332999998,3.920754271,3.7542684
4656,584.2291667000002,3.918704463,3.7546692
4657,584.25,3.918762129,3.7568219
4658,584.2708332999998,3.920968408,3.7607112
4659,584.2916667000002,3.925372328,3.7662804
4660,584.3125,3.932015486,3.7730176
4661,584.3333332999998,3.9409375250000003,3.7805367
4662,584.3541667000002,3.952168355,3.7891166
4663,584.375,3.965857406,3.796163
4664,584.3958332999998,3.982049279,3.8021038
4665,584.4166667000002,4.000794247,3.8086905
4666,584.4375,4.022022926,3.8184795
4667,584.4583332999998,4.045479942,3.835649
4668,584.4791667000002,4.07071227,3.8601196
4669,584.5,4.097086664,3.8887901
4670,584.5208332999998,4.123863537,3.9186559
4671,584.5416667000002,4.150265543,3.9478383
4672,584.5625,4.175535493,3.975414
4673,584.5833332999998,4.198962564,4.001309
4674,584.6041667000002,4.219933063,4.0253816
4675,584.625,4.238043429,4.0472383
4676,584.6458332999998,4.253146561,4.0666556
4677,584.6666667000002,4.265280548,4.083806
4678,584.6875,4.274658305,4.0982594
4679,584.7083332999998,4.281678618,4.1093035
4680,584.7291667000002,4.286856563,4.116304
4681,584.75,4.290883451,4.1189394
4682,584.7708332999998,4.2943303739999985,4.118372
4683,584.7916667000002,4.297716821,4.1167393
4684,584.8125,4.301460523,4.1171217
4685,584.8333332999998,4.30579177,4.1216836
4686,584.8541667000002,4.310667446,4.1280327
4687,584.875,4.315846265,4.1338735
