,Time (d),NH4_meas_AutoML (gN/m3),NH4_pred_AutoML (gN/m3)
4706,585.2708332999998,15306.46696,15188.319
4707,585.2916667000002,15309.37302,15192.161
4708,585.3125,15312.06275,15195.302
4709,585.3333332999998,15314.25542,15197.621
4710,585.3541667000002,15316.41479,15198.075
4711,585.375,15318.41145,15196.669
4712,585.3958332999998,15320.49261,15194.825
4713,585.4166667000002,15322.36851,15194.197
4714,585.4375,15323.86904,15194.682
4715,585.4583332999998,15325.28224,15195.886
4716,585.4791667000002,15326.42211,15197.568
4717,585.5,15327.71168,15199.037
4718,585.5208332999998,15328.96923,15200.467
4719,585.5416667000002,15330.10254,15201.645
4720,585.5625,15331.1928,15202.639
4721,585.5833332999998,15332.38375,15203.774
4722,585.6041667000002,15333.5832,15205.207
4723,585.625,15334.91802,15206.694
4724,585.6458332999998,15336.31922,15208.252
4725,585.6666667000002,15337.61529,15209.781
4726,585.6875,15338.80269,15210.988
4727,585.7083332999998,15339.906030000002,15211.65
4728,585.7291667000002,15341.04885,15211.598
4729,585.75,15342.37671,15210.869
4730,585.7708332999998,15343.73282,15210.047
4731,585.7916667000002,15345.1325,15209.636
4732,585.8125,15346.90687,15209.988
4733,585.8333332999998,15349.08856,15211.391
4734,585.8541667000002,15351.50404,15213.563
4735,585.875,15353.82782,15215.992
4736,585.8958332999998,15356.28885,15218.353
4737,585.9166667000002,15358.83306,15221.119
4738,585.9375,15361.771,15224.269
4739,585.9583332999998,15364.60288,15227.897
4740,585.9791667000002,15367.56633,15231.371
4741,586.0,15370.242869999998,15234.847
4742,586.0208332999998,15372.65489,15237.938
4743,586.0416667000002,15375.77104,15240.73
4744,586.0625,15378.53651,15244.332
4745,586.0833332999998,15381.68299,15247.961
4746,586.1041667000002,15384.64416,15252.253
4747,586.125,15387.44749,15256.384
4748,586.1458332999998,15390.1428,15260.221
4749,586.1666667000002,15392.80173,15263.847
4750,586.1875,15395.35221,15267.384
4751,586.2083332999998,15397.484369999998,15270.759
4752,586.2291667000002,15399.31398,15273.689
4753,586.25,15400.992880000002,15276.329
4754,586.2708332999998,15402.466019999998,15278.834
4755,586.2916667000002,15403.32637,15281.104
4756,586.3125,15403.31024,15282.456
4757,586.3333332999998,15403.45483,15282.178
4758,586.3541667000002,15403.71095,15280.369
4759,586.375,15403.95575,15276.349
4760,586.3958332999998,15404.12365,15271.421
4761,586.4166667000002,15404.12276,15267.36
4762,586.4375,15403.93977,15264.792
4763,586.4583332999998,15403.372780000003,15263.498
4764,586.4791667000002,15402.482419999998,15262.746
4765,586.5,15401.30541,15262.082
4766,586.5208332999998,15399.8086,15261.093
4767,586.5416667000002,15397.91465,15259.497
4768,586.5625,15396.45469,15257.357
4769,586.5833332999998,15395.20706,15255.818
4770,586.6041667000002,15393.89443,15254.877
4771,586.625,15392.33009,15254.2705
4772,586.6458332999998,15390.08478,15253.56
4773,586.6666667000002,15388.08688,15252.018
4774,586.6875,15386.21813,15250.338
4775,586.7083332999998,15383.38746,15248.31
4776,586.7291667000002,15381.0928,15244.796
4777,586.75,15378.28553,15241.2
4778,586.7708332999998,15375.41871,15236.941
4779,586.7916667000002,15373.04156,15233.008
4780,586.8125,15369.87324,15230.146
4781,586.8333332999998,15366.98951,15227.071
4782,586.8541667000002,15363.88471,15224.489
4783,586.875,15360.89154,15221.514
4784,586.8958332999998,15357.48162,15218.471
4785,586.9166667000002,15354.38834,15215.179
4786,586.9375,15351.20339,15212.547
4787,586.9583332999998,15347.89589,15210.132
4788,586.9791667000002,15344.32317,15207.717
4789,587.0,15340.61366,15205.009
4790,587.0208332999998,15336.69494,15202.165
4791,587.0416667000002,15332.91389,15199.248
4792,587.0625,15329.2141,15196.538
4793,587.0833332999998,15325.693319999997,15193.838
4794,587.1041667000002,15321.79025,15191.267
4795,587.125,15317.86026,15188.409
4796,587.1458332999998,15313.88793,15185.624
4797,587.1666667000002,15309.51543,15182.813
4798,587.1875,15305.61727,15179.5625
4799,587.2083332999998,15300.78335,15176.671
4800,587.2291667000002,15295.7477,15172.8
4801,587.25,15289.53437,15168.652
4802,587.2708332999998,15284.42968,15163.345
4803,587.2916667000002,15279.17251,15159.115
4804,587.3125,15273.27949,15154.806
4805,587.3333332999998,15267.21391,15149.84
4806,587.3541667000002,15261.26122,15143.601
4807,587.375,15255.5505,15135.1455
4808,587.3958332999998,15249.64795,15125.375
4809,587.4166667000002,15243.96386,15115.477
4810,587.4375,15237.68017,15106.834
4811,587.4583332999998,15231.3851,15098.995
4812,587.4791667000002,15224.26976,15092.214
4813,587.5,15217.52619,15085.187
4814,587.5208332999998,15210.77582,15078.805
4815,587.5416667000002,15203.68422,15072.74
4816,587.5625,15196.880680000002,15066.575
4817,587.5833332999998,15190.32047,15060.706
4818,587.6041667000002,15183.70857,15054.966
4819,587.625,15177.24594,15049.083
4820,587.6458332999998,15170.89686,15043.537
4821,587.6666667000002,15164.69435,15038.63
4822,587.6875,15157.96367,15034.124
4823,587.7083332999998,15151.54754,15028.776
4824,587.7291667000002,15145.48144,15022.749
4825,587.75,15139.27381,15015.617
4826,587.7708332999998,15133.258,15007.5205
4827,587.7916667000002,15127.49446,15000.049
4828,587.8125,15122.14475,14993.858
4829,587.8333332999998,15116.849069999998,14988.869
4830,587.8541667000002,15111.65334,14984.478
4831,587.875,15106.49228,14980.671
4832,587.8958332999998,15101.52623,14977.023
4833,587.9166667000002,15096.968680000002,14973.259
4834,587.9375,15092.75738,14969.532
4835,587.9583332999998,15088.73736,14965.978
4836,587.9791667000002,15084.78431,14962.65
4837,588.0,15081.003669999998,14959.527
4838,588.0208332999998,15077.45332,14956.681
4839,588.0416667000002,15074.23826,14954.107
4840,588.0625,15070.90104,14951.89
4841,588.0833332999998,15067.616369999998,14949.592
4842,588.1041667000002,15064.39932,14947.374
4843,588.125,15061.38375,14945.276
4844,588.1458332999998,15058.47286,14943.438
4845,588.1666667000002,15055.5783,14941.755
4846,588.1875,15052.6768,14940.1875
4847,588.2083332999998,15049.64843,14938.772
4848,588.2291667000002,15046.598999999998,14937.298
4849,588.25,15043.40036,14935.686
4850,588.2708332999998,15039.97235,14933.731
4851,588.2916667000002,15036.59178,14931.364
4852,588.3125,15033.59012,14928.915
4853,588.3333332999998,15030.91529,14926.683
4854,588.3541667000002,15028.28516,14923.301
4855,588.375,15025.51315,14916.791
4856,588.3958332999998,15022.62144,14908.03
4857,588.4166667000002,15019.74,14899.137
4858,588.4375,15016.70781,14891.523
4859,588.4583332999998,15013.55756,14885.703
4860,588.4791667000002,15010.3892,14881.535
4861,588.5,15007.32271,14878.469
4862,588.5208332999998,15004.63641,14875.93
4863,588.5416667000002,15002.2616,14873.767
4864,588.5625,15000.02954,14871.735
4865,588.5833332999998,14997.89878,14869.646
4866,588.6041667000002,14995.598580000002,14867.949
4867,588.625,14993.47811,14867.067
4868,588.6458332999998,14991.67819,14867.108
4869,588.6666667000002,14990.215569999997,14867.492
4870,588.6875,14989.32169,14867.704
4871,588.7083332999998,14988.37985,14867.656
4872,588.7291667000002,14987.10717,14866.563
4873,588.75,14985.941469999998,14864.105
4874,588.7708332999998,14985.11179,14861.297
4875,588.7916667000002,14984.56554,14859.044
4876,588.8125,14985.0616,14857.597
4877,588.8333332999998,14985.50594,14857.722
4878,588.8541667000002,14986.48866,14858.0205
4879,588.875,14988.16325,14858.623
4880,588.8958332999998,14990.11156,14859.959
4881,588.9166667000002,14991.92971,14862.304
4882,588.9375,14993.90564,14865.208
4883,588.9583332999998,14996.30326,14868.408
4884,588.9791667000002,14999.19851,14872.089
4885,589.0,15002.16844,14876.6045
4886,589.0208332999998,15004.859519999998,14881.439
4887,589.0416667000002,15008.69296,14885.921
4888,589.0625,15011.92758,14891.261
4889,589.0833332999998,15015.65991,14895.858
4890,589.1041667000002,15018.8526,14900.742
4891,589.125,15022.67509,14904.879
4892,589.1458332999998,15026.43535,14909.468
4893,589.1666667000002,15030.10766,14914.028
4894,589.1875,15033.72051,14918.668
4895,589.2083332999998,15037.52242,14923.484
4896,589.2291667000002,15040.7717,14928.62
4897,589.25,15043.74925,14933.196
4898,589.2708332999998,15046.3842,14937.28
4899,589.2916667000002,15048.81037,14940.68
4900,589.3125,15051.12073,14943.563
4901,589.3333332999998,15053.41064,14946.035
4902,589.3541667000002,15055.58624,14947.131
4903,589.375,15057.539169999998,14945.62
4904,589.3958332999998,15059.15875,14942.6045
4905,589.4166667000002,15060.55724,14939.669
4906,589.4375,15061.63035,14937.738
4907,589.4583332999998,15062.48949,14936.873
4908,589.4791667000002,15063.53625,14936.823
4909,589.5,15064.577980000002,14937.506
4910,589.5208332999998,15065.71188,14938.326
4911,589.5416667000002,15066.77609,14939.127
4912,589.5625,15067.69204,14939.727
4913,589.5833332999998,15068.50879,14940.131
4914,589.6041667000002,15069.5565,14940.37
4915,589.625,15070.89418,14940.683
4916,589.6458332999998,15072.23378,14941.185
4917,589.6666667000002,15073.5271,14941.717
4918,589.6875,15074.65016,14942.454
4919,589.7083332999998,15075.70518,14943.48
4920,589.7291667000002,15076.73691,14944.184
4921,589.75,15078.62761,14943.55
4922,589.7708332999998,15080.3041,14942.83
4923,589.7916667000002,15081.80781,14942.469
4924,589.8125,15083.839419999998,14943.149
4925,589.8333332999998,15086.47261,14945.118
4926,589.8541667000002,15088.7122,14947.875
4927,589.875,15091.43812,14950.171
4928,589.8958332999998,15094.45987,14952.691
4929,589.9166667000002,15098.28234,14955.17
4930,589.9375,15102.30285,14958.573
4931,589.9583332999998,15105.94934,14963.031
4932,589.9791667000002,15110.26436,14968.098
4933,590.0,15115.0886,14974.42
4934,590.0208332999998,15120.29498,14981.172
4935,590.0416667000002,15125.1081,14987.702
4936,590.0625,15129.61922,14993.477
4937,590.0833332999998,15134.75272,14999.156
4938,590.1041667000002,15139.76597,15005.69
4939,590.125,15144.29276,15012.03
4940,590.1458332999998,15149.31547,15017.644
4941,590.1666667000002,15154.12111,15023.522
4942,590.1875,15159.046080000002,15029.194
4943,590.2083332999998,15163.73988,15035.192
4944,590.2291667000002,15168.98628,15041.161
4945,590.25,15173.52583,15047.683
4946,590.2708332999998,15177.908119999998,15053.376
4947,590.2916667000002,15181.8917,15058.632
4948,590.3125,15185.8495,15063.048
4949,590.3333332999998,15189.932680000002,15066.728
4950,590.3541667000002,15194.18811,15068.829
4951,590.375,15198.363919999998,15068.39
4952,590.3958332999998,15202.10936,15066.287
4953,590.4166667000002,15205.66263,15063.862
4954,590.4375,15208.697369999998,15062.762
4955,590.4583332999998,15211.51312,15063.918
4956,590.4791667000002,15214.34735,15067.118
4957,590.5,15217.24368,15070.997
4958,590.5208332999998,15220.13446,15074.966
4959,590.5416667000002,15223.02959,15079.252
4960,590.5625,15225.791119999998,15083.903
4961,590.5833332999998,15228.43799,15088.4795
4962,590.6041667000002,15230.82753,15092.656
4963,590.625,15233.09242,15096.1
4964,590.6458332999998,15234.95575,15098.954
4965,590.6666667000002,15236.71566,15101.054
4966,590.6875,15238.71708,15102.822
4967,590.7083332999998,15240.83566,15104.684
4968,590.7291667000002,15242.65226,15106.312
4969,590.75,15244.05283,15106.953
4970,590.7708332999998,15245.42524,15106.745
4971,590.7916667000002,15247.00949,15106.631
4972,590.8125,15248.75517,15107.251
4973,590.8333332999998,15250.40581,15108.771
4974,590.8541667000002,15252.03662,15110.8545
4975,590.875,15253.659930000002,15113.343
4976,590.8958332999998,15255.20324,15115.924
4977,590.9166667000002,15256.87437,15118.278
4978,590.9375,15258.87956,15120.504
4979,590.9583332999998,15261.17504,15122.804
4980,590.9791667000002,15263.97014,15125.331
4981,591.0,15267.24989,15128.532
4982,591.0208332999998,15269.75351,15132.446
4983,591.0416667000002,15272.25955,15135.726
4984,591.0625,15274.85856,15139.006
4985,591.0833332999998,15277.5374,15142.379
4986,591.1041667000002,15280.20966,15145.846
4987,591.125,15282.67751,15149.283
4988,591.1458332999998,15285.12121,15152.473
4989,591.1666667000002,15287.37419,15155.599
4990,591.1875,15289.58374,15158.539
4991,591.2083332999998,15291.75264,15161.492
4992,591.2291667000002,15293.68162,15164.522
4993,591.25,15295.40045,15167.475
4994,591.2708332999998,15296.71026,15170.366
4995,591.2916667000002,15297.64082,15172.948
4996,591.3125,15298.3182,15174.899
4997,591.3333332999998,15298.57755,15175.868
4998,591.3541667000002,15298.9006,15175.093
4999,591.375,15299.09097,15172.751
5000,591.3958332999998,15299.05088,15169.885
5001,591.4166667000002,15298.76176,15167.946
5002,591.4375,15297.90499,15167.387
5003,591.4583332999998,15297.37242,15167.289
5004,591.4791667000002,15296.73838,15167.696
5005,591.5,15295.74347,15167.791
5006,591.5208332999998,15294.8204,15167.206
5007,591.5416667000002,15294.25959,15166.398
5008,591.5625,15293.839719999998,15165.843
5009,591.5833332999998,15293.35529,15165.544
5010,591.6041667000002,15292.63039,15165.4
5011,591.625,15291.70109,15165.213
5012,591.6458332999998,15290.62704,15164.875
5013,591.6666667000002,15289.48469,15164.316
5014,591.6875,15288.55775,15163.479
5015,591.7083332999998,15287.88721,15162.525
5016,591.7291667000002,15287.46964,15161.407
5017,591.75,15287.07168,15160.096
5018,591.7708332999998,15286.78237,15158.735
5019,591.7916667000002,15286.74384,15157.896
5020,591.8125,15287.1141,15157.814
5021,591.8333332999998,15287.69027,15158.464
5022,591.8541667000002,15288.869530000002,15159.465
5023,591.875,15290.26573,15161.095
5024,591.8958332999998,15291.67726,15162.924
5025,591.9166667000002,15293.31111,15164.707
5026,591.9375,15294.803440000003,15166.579
5027,591.9583332999998,15296.21302,15168.162
5028,591.9791667000002,15297.89796,15169.615
5029,592.0,15300.183819999998,15171.445
5030,592.0208332999998,15302.51975,15173.987
5031,592.0416667000002,15304.79538,15176.636
5032,592.0625,15307.26274,15179.222
5033,592.0833332999998,15309.79166,15181.982
5034,592.1041667000002,15312.30139,15184.911
5035,592.125,15314.71764,15188.05
5036,592.1458332999998,15316.9949,15191.21
5037,592.1666667000002,15319.16971,15194.157
5038,592.1875,15321.18755,15196.892
5039,592.2083332999998,15323.13485,15199.423
5040,592.2291667000002,15324.95727,15201.926
5041,592.25,15326.6249,15204.444
5042,592.2708332999998,15328.39101,15207.013
5043,592.2916667000002,15329.95679,15209.894
5044,592.3125,15331.27453,15212.542
5045,592.3333332999998,15332.086130000003,15214.351
5046,592.3541667000002,15332.95594,15214.14
5047,592.375,15333.80441,15211.938
5048,592.3958332999998,15335.15399,15209.237
5049,592.4166667000002,15336.99386,15208.039
5050,592.4375,15338.73885,15208.481
5051,592.4583332999998,15340.60974,15209.746
5052,592.4791667000002,15341.94709,15211.756
5053,592.5,15343.19058,15213.572
5054,592.5208332999998,15344.33351,15215.332
5055,592.5416667000002,15345.66823,15216.903
5056,592.5625,15347.18161,15218.619
5057,592.5833332999998,15349.07591,15220.58
5058,592.6041667000002,15351.20879,15222.982
5059,592.625,15353.542419999998,15225.637
5060,592.6458332999998,15355.95365,15228.42
5061,592.6666667000002,15358.243,15231.119
5062,592.6875,15360.36605,15233.386
5063,592.7083332999998,15362.39363,15234.997
5064,592.7291667000002,15364.46677,15235.958
5065,592.75,15366.67025,15236.502
5066,592.7708332999998,15368.99974,15237.164
5067,592.7916667000002,15371.53562,15238.372
5068,592.8125,15374.17927,15240.246
5069,592.8333332999998,15376.85006,15242.534
5070,592.8541667000002,15379.65564,15244.977
5071,592.875,15382.67133,15247.545
5072,592.8958332999998,15385.60298,15250.338
5073,592.9166667000002,15388.41477,15253.196
5074,592.9375,15391.10736,15256.147
5075,592.9583332999998,15393.68127,15259.148
5076,592.9791667000002,15396.44204,15262.056
5077,593.0,15399.35437,15265.042
5078,593.0208332999998,15402.21024,15268.117
5079,593.0416667000002,15405.23295,15271.197
5080,593.0625,15408.13044,15274.524
5081,593.0833332999998,15411.011380000002,15277.781
5082,593.1041667000002,15414.12621,15281.2
5083,593.125,15417.40379,15285.271
5084,593.1458332999998,15420.46416,15289.846
5085,593.1666667000002,15423.19833,15294.184
5086,593.1875,15425.349880000002,15298.012
5087,593.2083332999998,15427.32155,15301.197
5088,593.2291667000002,15428.92502,15304.299
5089,593.25,15430.25077,15307.216
5090,593.2708332999998,15431.15065,15309.842
5091,593.2916667000002,15431.8469,15311.735
5092,593.3125,15432.55819,15312.941
5093,593.3333332999998,15432.54134,15313.543
5094,593.3541667000002,15432.69263,15311.955
5095,593.375,15432.894080000002,15308.143
5096,593.3958332999998,15433.04561,15303.49
5097,593.4166667000002,15433.21175,15300.079
5098,593.4375,15432.7477,15298.608
5099,593.4583332999998,15431.62402,15297.9
5100,593.4791667000002,15430.76926,15297.168
5101,593.5,15429.4116,15296.814
5102,593.5208332999998,15428.39885,15295.9795
5103,593.5416667000002,15427.2293,15295.544
5104,593.5625,15426.03974,15295.115
5105,593.5833332999998,15425.09061,15294.851
5106,593.6041667000002,15423.86814,15294.834
5107,593.625,15422.51646,15294.335
5108,593.6458332999998,15421.1475,15293.432
5109,593.6666667000002,15419.02101,15292.318
5110,593.6875,15417.3145,15290.233
5111,593.7083332999998,15414.98321,15288.108
5112,593.7291667000002,15413.12461,15284.872
5113,593.75,15411.26553,15281.658
5114,593.7708332999998,15409.42634,15278.369
5115,593.7916667000002,15407.63584,15275.32
5116,593.8125,15405.65691,15272.71
5117,593.8333332999998,15403.77418,15270.46
5118,593.8541667000002,15401.36416,15268.773
5119,593.875,15398.97549,15266.826
5120,593.8958332999998,15396.63029,15264.904
5121,593.9166667000002,15394.454769999998,15262.921
5122,593.9375,15392.27746,15261.12
5123,593.9583332999998,15390.21115,15259.54
5124,593.9791667000002,15387.7777,15258.234
5125,594.0,15384.95789,15256.52
5126,594.0208332999998,15382.20598,15254.352
5127,594.0416667000002,15379.2296,15252.324
5128,594.0625,15376.4707,15250.32
5129,594.0833332999998,15373.06814,15248.772
5130,594.1041667000002,15370.13774,15246.679
5131,594.125,15366.75934,15244.979
5132,594.1458332999998,15363.57676,15242.803
5133,594.1666667000002,15359.71391,15240.712
5134,594.1875,15355.67151,15237.916
5135,594.2083332999998,15351.6876,15235.005
5136,594.2291667000002,15347.7314,15232.352
5137,594.25,15343.49602,15230.031
5138,594.2708332999998,15339.01588,15227.572
5139,594.2916667000002,15334.17997,15224.617
5140,594.3125,15328.95827,15220.832
5141,594.3333332999998,15323.70284,15216.096
5142,594.3541667000002,15318.5903,15209.78
5143,594.375,15312.95107,15201.015
5144,594.3958332999998,15308.00752,15190.748
5145,594.4166667000002,15303.52198,15182.324
5146,594.4375,15299.180080000002,15176.039
5147,594.4583332999998,15294.12394,15171.239
5148,594.4791667000002,15288.97146,15166.675
5149,594.5,15283.67629,15162.597
5150,594.5208332999998,15278.54315,15158.563
5151,594.5416667000002,15273.77529,15154.604
5152,594.5625,15269.139330000002,15150.856
5153,594.5833332999998,15264.7163,15147.132
5154,594.6041667000002,15260.07435,15143.445
5155,594.625,15255.13705,15139.255
5156,594.6458332999998,15250.21085,15134.537
5157,594.6666667000002,15245.54305,15129.77
5158,594.6875,15240.77583,15125.215
5159,594.7083332999998,15236.25354,15120.392
5160,594.7291667000002,15231.93444,15115.286
5161,594.75,15227.64115,15109.545
5162,594.7708332999998,15223.08754,15103.465
5163,594.7916667000002,15218.60811,15097.7
5164,594.8125,15214.205130000002,15093.056
5165,594.8333332999998,15210.11969,15089.435
5166,594.8541667000002,15206.20679,15086.453
5167,594.875,15202.42897,15083.407
5168,594.8958332999998,15198.57535,15080.076
5169,594.9166667000002,15194.64773,15076.332
5170,594.9375,15190.81685,15072.517
5171,594.9583332999998,15187.18335,15069.178
5172,594.9791667000002,15183.62194,15066.355
5173,595.0,15180.10567,15063.605
5174,595.0208332999998,15176.7592,15060.805
5175,595.0416667000002,15173.72799,15058.242
5176,595.0625,15171.19263,15056.301
5177,595.0833332999998,15169.002880000002,15055.369
5178,595.1041667000002,15166.68098,15055.135
5179,595.125,15164.13905,15054.6875
5180,595.1458332999998,15161.48125,15053.738
5181,595.1666667000002,15158.84086,15052.5
5182,595.1875,15156.16451,15051.222
5183,595.2083332999998,15153.44934,15049.871
5184,595.2291667000002,15150.46634,15048.516
5185,595.25,15148.08216,15047.043
5186,595.2708332999998,15144.39995,15046.246
5187,595.2916667000002,15141.18817,15044.196
5188,595.3125,15138.02959,15042.11
5189,595.3333332999998,15134.95552,15038.925
5190,595.3541667000002,15131.77558,15032.866
5191,595.375,15128.47256,15022.109
5192,595.3958332999998,15125.17632,15009.138
5193,595.4166667000002,15121.80339,14998.231
5194,595.4375,15118.174830000002,14990.924
5195,595.4583332999998,15114.29253,14986.122
5196,595.4791667000002,15110.52909,14982.513
5197,595.5,15106.9815,14979.733
5198,595.5208332999998,15103.63668,14977.413
5199,595.5416667000002,15100.13182,14975.175
5200,595.5625,15096.592369999997,14972.405
5201,595.5833332999998,15092.92933,14969.118
5202,595.6041667000002,15089.01679,14965.704
5203,595.625,15085.33297,14962.783
5204,595.6458332999998,15081.49442,14960.889
5205,595.6666667000002,15077.51825,14959.18
5206,595.6875,15074.1115,14956.771
5207,595.7083332999998,15070.72039,14953.548
5208,595.7291667000002,15067.378680000002,14948.647
5209,595.75,15063.975669999998,14942.184
5210,595.7708332999998,15060.8783,14935.281
5211,595.7916667000002,15058.17984,14929.837
5212,595.8125,15056.016269999998,14926.17
5213,595.8333332999998,15053.97647,14923.716
5214,595.8541667000002,15051.7851,14921.578
5215,595.875,15049.52071,14919.407
5216,595.8958332999998,15047.511519999998,14917.358
5217,595.9166667000002,15045.34386,14915.819
5218,595.9375,15043.83034,14914.307
5219,595.9583332999998,15042.53957,14913.476
5220,595.9791667000002,15041.42374,14913.153
5221,596.0,15040.29811,14913.682
5222,596.0208332999998,15039.4419,14914.813
5223,596.0416667000002,15038.52415,14916.481
5224,596.0625,15037.77174,14918.132
5225,596.0833332999998,15037.11729,14919.882
5226,596.1041667000002,15036.33274,14921.362
5227,596.125,15035.49772,14922.077
5228,596.1458332999998,15034.48731,14922.385
5229,596.1666667000002,15033.4944,14922.65
5230,596.1875,15031.96221,14923.065
5231,596.2083332999998,15030.369380000002,14922.82
5232,596.2291667000002,15028.78679,14922.406
5233,596.25,15027.18903,14922.156
5234,596.2708332999998,15025.2392,14922.141
5235,596.2916667000002,15022.78652,14921.913
5236,596.3125,15020.28762,14920.825
5237,596.3333332999998,15017.04203,14918.577
5238,596.3541667000002,15013.49875,14913.3125
5239,596.375,15009.80003,14904.826
5240,596.3958332999998,15006.60746,14895.497
5241,596.4166667000002,15003.874630000002,14888.2705
5242,596.4375,15001.11458,14883.672
5243,596.4583332999998,14998.08387,14881.055
5244,596.4791667000002,14994.85351,14879.186
5245,596.5,14991.73292,14877.078
5246,596.5208332999998,14988.75591,14874.766
5247,596.5416667000002,14985.84351,14872.519
5248,596.5625,14982.863630000002,14870.315
5249,596.5833332999998,14979.95661,14867.868
5250,596.6041667000002,14977.393930000002,14865.185
5251,596.625,14975.47863,14862.534
5252,596.6458332999998,14973.97556,14860.652
5253,596.6666667000002,14972.506,14859.845
5254,596.6875,14970.92945,14859.263
5255,596.7083332999998,14969.28985,14857.761
5256,596.7291667000002,14967.57126,14855.015
5257,596.75,14966.20435,14851.3125
5258,596.7708332999998,14965.33555,14847.882
5259,596.7916667000002,14965.1841,14845.525
5260,596.8125,14965.21299,14844.709
5261,596.8333332999998,14965.09605,14844.93
5262,596.8541667000002,14965.82065,14845.371
5263,596.875,14966.56284,14846.389
5264,596.8958332999998,14968.38023,14847.1045
5265,596.9166667000002,14969.72814,14848.758
5266,596.9375,14971.75091,14850.071
5267,596.9583332999998,14974.024630000002,14852.197
5268,596.9791667000002,14976.5284,14854.868
5269,597.0,14979.51705,14858.239
5270,597.0208332999998,14983.19875,14862.333
5271,597.0416667000002,14987.04929,14866.994
5272,597.0625,14991.14486,14871.834
5273,597.0833332999998,14996.00127,14877.278
5274,597.1041667000002,14999.53091,14883.687
5275,597.125,15004.35684,14888.658
5276,597.1458332999998,15008.61569,14894.774
5277,597.1666667000002,15013.44449,14900.7295
5278,597.1875,15018.13256,14907.425
5279,597.2083332999998,15023.08327,14913.654
5280,597.2291667000002,15027.99487,14919.669
5281,597.25,15032.8063,14925.418
5282,597.2708332999998,15037.97564,14931.078
5283,597.2916667000002,15043.40658,14937.152
5284,597.3125,15047.99382,14943.324
5285,597.3333332999998,15052.97827,14948.106
5286,597.3541667000002,15057.76685,14951.3
5287,597.375,15062.64755,14951.227
5288,597.3958332999998,15067.83485,14949.759
5289,597.4166667000002,15073.10459,14949.211
5290,597.4375,15078.53357,14950.586
5291,597.4583332999998,15083.88586,14954.545
5292,597.4791667000002,15088.94916,14960.317
5293,597.5,15093.893080000002,14966.609
5294,597.5208332999998,15099.0352,14972.924
5295,597.5416667000002,15104.29685,14979.446
5296,597.5625,15109.389480000002,14985.837
5297,597.5833332999998,15114.88253,14991.494
5298,597.6041667000002,15120.05147,14997.076
5299,597.625,15125.10928,15002.251
5300,597.6458332999998,15130.54936,15007.381
5301,597.6666667000002,15136.14772,15012.904
5302,597.6875,15141.48187,15018.342
5303,597.7083332999998,15146.85632,15022.905
5304,597.7291667000002,15151.87629,15026.73
5305,597.75,15157.02019,15029.597
5306,597.7708332999998,15162.00941,15032.59
5307,597.7916667000002,15167.54076,15036.083
5308,597.8125,15172.934769999998,15040.809
5309,597.8333332999998,15178.5492,15045.82
5310,597.8541667000002,15183.99315,15051.216
5311,597.875,15189.33853,15056.527
5312,597.8958332999998,15194.44502,15061.884
5313,597.9166667000002,15199.84971,15067.252
5314,597.9375,15205.07479,15072.97
5315,597.9583332999998,15210.3855,15078.317
5316,597.9791667000002,15215.75751,15083.618
5317,598.0,15221.41379,15089.128
5318,598.0208332999998,15226.53994,15095.151
5319,598.0416667000002,15231.9274,15100.799
5320,598.0625,15236.76422,15106.746
5321,598.0833332999998,15241.91502,15112.259
5322,598.1041667000002,15246.6146,15118.144
5323,598.125,15251.1127,15123.565
5324,598.1458332999998,15255.60703,15128.796
5325,598.1666667000002,15260.03525,15134.206
5326,598.1875,15264.16909,15139.816
5327,598.2083332999998,15267.73648,15145.294
5328,598.2291667000002,15270.8007,15150.233
5329,598.25,15273.49242,15154.62
5330,598.2708332999998,15275.79605,15158.518
5331,598.2916667000002,15278.0519,15161.861
5332,598.3125,15280.12943,15164.895
5333,598.3333332999998,15281.96121,15167.277
5334,598.3541667000002,15283.26128,15167.664
5335,598.375,15284.63337,15164.575
5336,598.3958332999998,15285.27426,15160.361
5337,598.4166667000002,15286.02504,15156.761
5338,598.4375,15286.00132,15155.434
5339,598.4583332999998,15286.34411,15155.101
5340,598.4791667000002,15286.60361,15155.959
5341,598.5,15286.72093,15156.857
5342,598.5208332999998,15287.02286,15157.431
5343,598.5416667000002,15287.11654,15158.005
5344,598.5625,15287.023469999998,15158.308
5345,598.5833332999998,15286.498569999998,15158.402
5346,598.6041667000002,15285.70431,15158.178
5347,598.625,15285.02835,15157.967
5348,598.6458332999998,15284.11981,15158.199
5349,598.6666667000002,15283.269219999998,15158.436
5350,598.6875,15281.90883,15158.531
5351,598.7083332999998,15280.87757,15157.49
5352,598.7291667000002,15279.65786,15155.901
5353,598.75,15278.84535,15153.29
5354,598.7708332999998,15278.17175,15150.84
5355,598.7916667000002,15277.48073,15149.113
5356,598.8125,15276.83746,15148.184
5357,598.8333332999998,15276.095180000002,15147.835
5358,598.8541667000002,15275.36391,15147.631
5359,598.875,15274.7322,15147.533
5360,598.8958332999998,15274.32944,15147.405
5361,598.9166667000002,15274.11338,15147.152
5362,598.9375,15273.749719999998,15146.789
5363,598.9583332999998,15273.31772,15146.216
5364,598.9791667000002,15272.92333,15145.832
5365,599.0,15272.63566,15146.008
5366,599.0208332999998,15272.54864,15146.623
5367,599.0416667000002,15272.46776,15147.405
5368,599.0625,15272.42656,15148.071
