,Time (d),Biogas_meas_GA (m3/d),Biogas_pred_GA (m3/d)
4553,582.0833332999998,14950.60531,14881.265
4554,582.1041667000002,14954.49456,14886.042
4555,582.125,14958.97515,14891.066
4556,582.1458332999998,14964.03131,14896.772
4557,582.1666667000002,14968.80916,14903.357
4558,582.1875,14975.180669999998,14910.108
4559,582.2083332999998,14981.31093,14918.596
4560,582.2291667000002,14986.680240000003,14926.805
4561,582.25,14991.56555,14933.921
4562,582.2708332999998,14997.146880000002,14940.179
4563,582.2916667000002,15002.45334,14946.8955
4564,582.3125,15008.26115,14953.082
4565,582.3333332999998,15014.03279,14959.016
4566,582.3541667000002,15019.8109,14963.11
4567,582.375,15026.22724,14964.453
4568,582.3958332999998,15032.80004,14964.861
4569,582.4166667000002,15039.64406,14965.962
4570,582.4375,15046.52848,14969.253
4571,582.4583332999998,15053.67307,14974.867
4572,582.4791667000002,15061.26342,14982.215
4573,582.5,15068.74296,14990.3955
4574,582.5208332999998,15075.90522,14998.116
4575,582.5416667000002,15082.94385,15004.843
4576,582.5625,15089.939019999998,15010.845
4577,582.5833332999998,15097.1017,15016.46
4578,582.6041667000002,15104.1809,15022.163
4579,582.625,15111.840730000002,15027.926
4580,582.6458332999998,15119.20238,15034.462
4581,582.6666667000002,15126.71061,15040.974
4582,582.6875,15134.3906,15047.812
4583,582.7083332999998,15141.90037,15054.845
4584,582.7291667000002,15149.8321,15061.068
4585,582.75,15157.6986,15066.185
4586,582.7708332999998,15165.60249,15070.097
4587,582.7916667000002,15173.2008,15074.192
4588,582.8125,15181.03098,15079.37
4589,582.8333332999998,15188.75068,15086.765
4590,582.8541667000002,15196.66434,15095.318
4591,582.875,15204.21548,15104.112
4592,582.8958332999998,15211.46454,15112.112
4593,582.9166667000002,15219.69942,15119.498
4594,582.9375,15227.79419,15127.618
4595,582.9583332999998,15235.892919999998,15135.345
4596,582.9791667000002,15243.68444,15142.863
4597,583.0,15251.37677,15150.041
4598,583.0208332999998,15258.7324,15157.556
4599,583.0416667000002,15265.57159,15165.682
4600,583.0625,15272.60322,15173.915
4601,583.0833332999998,15279.482930000002,15182.237
4602,583.1041667000002,15286.06964,15190.129
4603,583.125,15292.53386,15197.663
4604,583.1458332999998,15298.48425,15205.107
4605,583.1666667000002,15303.81844,15211.997
4606,583.1875,15308.6325,15218.202
4607,583.2083332999998,15312.83832,15223.875
4608,583.2291667000002,15317.00743,15229.098
4609,583.25,15321.04952,15234.612
4610,583.2708332999998,15324.39214,15240.313
4611,583.2916667000002,15327.4096,15245.446
4612,583.3125,15329.83214,15249.828
4613,583.3333332999998,15331.60124,15252.44
4614,583.3541667000002,15332.75838,15251.728
4615,583.375,15333.65219,15246.424
4616,583.3958332999998,15334.46116,15238.693
4617,583.4166667000002,15335.42804,15231.623
4618,583.4375,15335.80678,15227.484
4619,583.4583332999998,15336.29089,15226.518
4620,583.4791667000002,15336.27562,15228.33
4621,583.5,15335.67517,15230.394
4622,583.5208332999998,15335.22136,15231.331
4623,583.5416667000002,15334.62567,15231.447
4624,583.5625,15333.53568,15230.664
4625,583.5833332999998,15332.21484,15228.997
4626,583.6041667000002,15330.13291,15226.992
4627,583.625,15328.3892,15224.31
4628,583.6458332999998,15326.47399,15222.266
4629,583.6666667000002,15324.39369,15220.641
4630,583.6875,15322.59997,15219.246
4631,583.7083332999998,15320.63211,15218.025
4632,583.7291667000002,15318.25156,15215.802
4633,583.75,15315.39478,15211.685
4634,583.7708332999998,15312.42911,15206.223
4635,583.7916667000002,15309.53013,15201.175
4636,583.8125,15307.16702,15198.003
4637,583.8333332999998,15305.1805,15197.802
4638,583.8541667000002,15303.37031,15199.226
4639,583.875,15301.53452,15200.445
4640,583.8958332999998,15299.76995,15200.844
4641,583.9166667000002,15297.92723,15200.88
4642,583.9375,15295.9899,15200.4795
4643,583.9583332999998,15294.120469999998,15199.417
4644,583.9791667000002,15292.31547,15197.986
4645,584.0,15290.74038,15196.56
4646,584.0208332999998,15289.68966,15195.6455
4647,584.0416667000002,15289.09363,15195.759
4648,584.0625,15288.56457,15196.661
4649,584.0833332999998,15287.87854,15197.58
4650,584.1041667000002,15287.089719999998,15198.119
4651,584.125,15286.322430000002,15198.394
4652,584.1458332999998,15285.54159,15198.658
4653,584.1666667000002,15284.46584,15198.967
4654,584.1875,15283.47403,15199.024
4655,584.2083332999998,15282.34932,15199.125
4656,584.2291667000002,15281.14568,15199.042
4657,584.25,15280.14194,15198.837
4658,584.2708332999998,15277.84205,15198.792
4659,584.2916667000002,15276.48631,15197.474
4660,584.3125,15274.21264,15196.813
4661,584.3333332999998,15272.181030000002,15194.686
4662,584.3541667000002,15269.70898,15191.283
4663,584.375,15267.69194,15185.046
4664,584.3958332999998,15265.16911,15177.778
4665,584.4166667000002,15262.99985,15170.443
4666,584.4375,15260.91239,15165.31
4667,584.4583332999998,15258.96072,15162.677
4668,584.4791667000002,15256.91654,15162.008
4669,584.5,15254.75567,15162.068
4670,584.5208332999998,15252.42841,15161.918
4671,584.5416667000002,15249.983430000002,15161.011
4672,584.5625,15247.54563,15159.452
4673,584.5833332999998,15245.14707,15157.67
4674,584.6041667000002,15242.69705,15155.946
4675,584.625,15240.47102,15154.299
4676,584.6458332999998,15238.47879,15153.031
4677,584.6666667000002,15236.72562,15152.21
4678,584.6875,15235.19711,15151.619
4679,584.7083332999998,15233.84593,15150.8545
4680,584.7291667000002,15232.52816,15149.515
4681,584.75,15231.43891,15147.265
4682,584.7708332999998,15230.570130000002,15144.728
4683,584.7916667000002,15230.07492,15142.645
4684,584.8125,15230.3587,15141.92
4685,584.8333332999998,15231.426919999998,15143.499
4686,584.8541667000002,15233.333669999998,15146.835
4687,584.875,15234.56629,15150.921
4688,584.8958332999998,15236.65564,15153.984
4689,584.9166667000002,15239.31371,15157.749
4690,584.9375,15241.55389,15162.061
4691,584.9583332999998,15244.130769999998,15165.822
4692,584.9791667000002,15246.294069999998,15169.641
4693,585.0,15250.4889,15172.881
4694,585.0208332999998,15254.42324,15177.934
4695,585.0416667000002,15258.18055,15182.68
4696,585.0625,15263.07095,15187.249
4697,585.0833332999998,15267.52495,15192.923
4698,585.1041667000002,15272.23126,15198.176
4699,585.125,15277.0266,15203.573
4700,585.1458332999998,15281.82183,15209.029
4701,585.1666667000002,15286.49819,15214.594
4702,585.1875,15291.02879,15220.136
4703,585.2083332999998,15295.38199,15225.503
4704,585.2291667000002,15299.409130000002,15230.61
4705,585.25,15303.11094,15235.347
4706,585.2708332999998,15306.46696,15239.712
4707,585.2916667000002,15309.37302,15243.635
4708,585.3125,15312.06275,15246.816
4709,585.3333332999998,15314.25542,15249.137
4710,585.3541667000002,15316.41479,15249.507
4711,585.375,15318.41145,15247.727
4712,585.3958332999998,15320.49261,15244.995
4713,585.4166667000002,15322.36851,15243.202
4714,585.4375,15323.86904,15242.805
4715,585.4583332999998,15325.28224,15243.721
4716,585.4791667000002,15326.42211,15245.608
4717,585.5,15327.71168,15247.563
4718,585.5208332999998,15328.96923,15249.512
4719,585.5416667000002,15330.10254,15251.069
4720,585.5625,15331.1928,15252.305
4721,585.5833332999998,15332.38375,15253.632
4722,585.6041667000002,15333.5832,15255.273
4723,585.625,15334.91802,15257.005
4724,585.6458332999998,15336.31922,15258.811
4725,585.6666667000002,15337.61529,15260.546
4726,585.6875,15338.80269,15261.861
4727,585.7083332999998,15339.906030000002,15262.482
4728,585.7291667000002,15341.04885,15262.211
4729,585.75,15342.37671,15261.067
4730,585.7708332999998,15343.73282,15259.684
4731,585.7916667000002,15345.1325,15258.7
4732,585.8125,15346.90687,15258.653
4733,585.8333332999998,15349.08856,15260.006
4734,585.8541667000002,15351.50404,15262.398
4735,585.875,15353.82782,15265.098
4736,585.8958332999998,15356.28885,15267.693
4737,585.9166667000002,15358.83306,15270.705
4738,585.9375,15361.771,15274.134
4739,585.9583332999998,15364.60288,15278.044
4740,585.9791667000002,15367.56633,15281.756
4741,586.0,15370.242869999998,15285.397
4742,586.0208332999998,15372.65489,15288.589
4743,586.0416667000002,15375.77104,15291.433
4744,586.0625,15378.53651,15295.049
4745,586.0833332999998,15381.68299,15298.693
4746,586.1041667000002,15384.64416,15302.977
4747,586.125,15387.44749,15307.058
4748,586.1458332999998,15390.1428,15310.807
4749,586.1666667000002,15392.80173,15314.321
4750,586.1875,15395.35221,15317.732
4751,586.2083332999998,15397.484369999998,15320.971
4752,586.2291667000002,15399.31398,15323.754
4753,586.25,15400.992880000002,15326.23
4754,586.2708332999998,15402.466019999998,15328.562
4755,586.2916667000002,15403.32637,15330.659
4756,586.3125,15403.31024,15331.867
4757,586.3333332999998,15403.45483,15331.483
4758,586.3541667000002,15403.71095,15329.603
4759,586.375,15403.95575,15325.455
4760,586.3958332999998,15404.12365,15320.136
4761,586.4166667000002,15404.12276,15315.427
4762,586.4375,15403.93977,15312.252
4763,586.4583332999998,15403.372780000003,15310.664
4764,586.4791667000002,15402.482419999998,15309.854
4765,586.5,15401.30541,15309.139
4766,586.5208332999998,15399.8086,15307.991
4767,586.5416667000002,15397.91465,15306.106
4768,586.5625,15396.45469,15303.636
4769,586.5833332999998,15395.20706,15301.845
4770,586.6041667000002,15393.89443,15300.766
4771,586.625,15392.33009,15300.06
4772,586.6458332999998,15390.08478,15299.207
4773,586.6666667000002,15388.08688,15297.449
4774,586.6875,15386.21813,15295.457
4775,586.7083332999998,15383.38746,15293.016
4776,586.7291667000002,15381.0928,15288.943
4777,586.75,15378.28553,15284.502
4778,586.7708332999998,15375.41871,15279.209
4779,586.7916667000002,15373.04156,15274.336
4780,586.8125,15369.87324,15270.862
4781,586.8333332999998,15366.98951,15267.571
4782,586.8541667000002,15363.88471,15264.972
4783,586.875,15360.89154,15261.961
4784,586.8958332999998,15357.48162,15258.858
4785,586.9166667000002,15354.38834,15255.667
4786,586.9375,15351.20339,15253.298
4787,586.9583332999998,15347.89589,15251.169
4788,586.9791667000002,15344.32317,15248.957
4789,587.0,15340.61366,15246.353
4790,587.0208332999998,15336.69494,15243.539
4791,587.0416667000002,15332.91389,15240.606
4792,587.0625,15329.2141,15237.896
4793,587.0833332999998,15325.693319999997,15235.31
4794,587.1041667000002,15321.79025,15232.953
4795,587.125,15317.86026,15230.325
4796,587.1458332999998,15313.88793,15227.701
4797,587.1666667000002,15309.51543,15224.957
4798,587.1875,15305.61727,15221.698
4799,587.2083332999998,15300.78335,15218.753
4800,587.2291667000002,15295.7477,15214.812
4801,587.25,15289.53437,15210.565
4802,587.2708332999998,15284.42968,15205.169
4803,587.2916667000002,15279.17251,15200.894
4804,587.3125,15273.27949,15196.571
4805,587.3333332999998,15267.21391,15191.555
4806,587.3541667000002,15261.26122,15185.164
4807,587.375,15255.5505,15176.382
4808,587.3958332999998,15249.64795,15166.026
4809,587.4166667000002,15243.96386,15155.459
4810,587.4375,15237.68017,15146.332
4811,587.4583332999998,15231.3851,15138.258
4812,587.4791667000002,15224.26976,15131.385
4813,587.5,15217.52619,15124.34
4814,587.5208332999998,15210.77582,15117.896
4815,587.5416667000002,15203.68422,15111.624
4816,587.5625,15196.880680000002,15105.156
4817,587.5833332999998,15190.32047,15099.053
4818,587.6041667000002,15183.70857,15093.311
4819,587.625,15177.24594,15087.725
4820,587.6458332999998,15170.89686,15082.606
4821,587.6666667000002,15164.69435,15077.993
4822,587.6875,15157.96367,15073.53
4823,587.7083332999998,15151.54754,15068.021
4824,587.7291667000002,15145.48144,15061.696
4825,587.75,15139.27381,15054.19
4826,587.7708332999998,15133.258,15045.703
4827,587.7916667000002,15127.49446,15037.927
4828,587.8125,15122.14475,15031.635
4829,587.8333332999998,15116.849069999998,15026.79
4830,587.8541667000002,15111.65334,15022.604
4831,587.875,15106.49228,15018.768
4832,587.8958332999998,15101.52623,15014.897
4833,587.9166667000002,15096.968680000002,15011.034
4834,587.9375,15092.75738,15007.496
4835,587.9583332999998,15088.73736,15004.351
4836,587.9791667000002,15084.78431,15001.488
4837,588.0,15081.003669999998,14998.767
4838,588.0208332999998,15077.45332,14996.278
4839,588.0416667000002,15074.23826,14994.112
4840,588.0625,15070.90104,14992.314
4841,588.0833332999998,15067.616369999998,14990.32
4842,588.1041667000002,15064.39932,14988.286
4843,588.125,15061.38375,14986.349
4844,588.1458332999998,15058.47286,14984.696
4845,588.1666667000002,15055.5783,14983.203
4846,588.1875,15052.6768,14981.772
4847,588.2083332999998,15049.64843,14980.398
4848,588.2291667000002,15046.598999999998,14978.873
4849,588.25,15043.40036,14977.152
4850,588.2708332999998,15039.97235,14975.072
4851,588.2916667000002,15036.59178,14972.592
4852,588.3125,15033.59012,14970.162
4853,588.3333332999998,15030.91529,14968.252
4854,588.3541667000002,15028.28516,14965.473
4855,588.375,15025.51315,14959.626
4856,588.3958332999998,15022.62144,14951.193
4857,588.4166667000002,15019.74,14942.148
4858,588.4375,15016.70781,14934.15
4859,588.4583332999998,15013.55756,14927.973
4860,588.4791667000002,15010.3892,14923.529
4861,588.5,15007.32271,14920.222
4862,588.5208332999998,15004.63641,14917.507
4863,588.5416667000002,15002.2616,14915.34
4864,588.5625,15000.02954,14913.466
4865,588.5833332999998,14997.89878,14911.586
4866,588.6041667000002,14995.598580000002,14910.011
4867,588.625,14993.47811,14909.084
4868,588.6458332999998,14991.67819,14909.055
4869,588.6666667000002,14990.215569999997,14909.607
4870,588.6875,14989.32169,14910.217
4871,588.7083332999998,14988.37985,14910.573
4872,588.7291667000002,14987.10717,14909.613
4873,588.75,14985.941469999998,14906.774
4874,588.7708332999998,14985.11179,14903.212
4875,588.7916667000002,14984.56554,14900.335
4876,588.8125,14985.0616,14898.675
4877,588.8333332999998,14985.50594,14898.881
4878,588.8541667000002,14986.48866,14899.472
4879,588.875,14988.16325,14900.582
4880,588.8958332999998,14990.11156,14902.45
4881,588.9166667000002,14991.92971,14905.113
4882,588.9375,14993.90564,14908.102
4883,588.9583332999998,14996.30326,14911.259
4884,588.9791667000002,14999.19851,14914.867
4885,589.0,15002.16844,14919.322
4886,589.0208332999998,15004.859519999998,14924.105
4887,589.0416667000002,15008.69296,14928.516
4888,589.0625,15011.92758,14933.752
4889,589.0833332999998,15015.65991,14938.253
4890,589.1041667000002,15018.8526,14943.057
4891,589.125,15022.67509,14947.143
4892,589.1458332999998,15026.43535,14951.693
4893,589.1666667000002,15030.10766,14956.217
4894,589.1875,15033.72051,14960.847
4895,589.2083332999998,15037.52242,14965.717
4896,589.2291667000002,15040.7717,14970.9375
4897,589.25,15043.74925,14975.562
4898,589.2708332999998,15046.3842,14979.629
4899,589.2916667000002,15048.81037,14982.971
4900,589.3125,15051.12073,14985.814
4901,589.3333332999998,15053.41064,14988.335
4902,589.3541667000002,15055.58624,14989.539
4903,589.375,15057.539169999998,14987.983
4904,589.3958332999998,15059.15875,14984.391
4905,589.4166667000002,15060.55724,14980.203
4906,589.4375,15061.63035,14976.729
4907,589.4583332999998,15062.48949,14974.604
4908,589.4791667000002,15063.53625,14973.808
4909,589.5,15064.577980000002,14974.16
4910,589.5208332999998,15065.71188,14974.8545
4911,589.5416667000002,15066.77609,14975.573
4912,589.5625,15067.69204,14976.037
4913,589.5833332999998,15068.50879,14976.218
4914,589.6041667000002,15069.5565,14976.378
4915,589.625,15070.89418,14977.107
4916,589.6458332999998,15072.23378,14978.421
4917,589.6666667000002,15073.5271,14979.764
4918,589.6875,15074.65016,14981.042
4919,589.7083332999998,15075.70518,14982.2705
4920,589.7291667000002,15076.73691,14982.86
4921,589.75,15078.62761,14981.819
4922,589.7708332999998,15080.3041,14980.508
4923,589.7916667000002,15081.80781,14979.567
4924,589.8125,15083.839419999998,14979.833
4925,589.8333332999998,15086.47261,14981.599
4926,589.8541667000002,15088.7122,14984.222
4927,589.875,15091.43812,14986.257
4928,589.8958332999998,15094.45987,14988.499
4929,589.9166667000002,15098.28234,14991.023
4930,589.9375,15102.30285,14994.8
4931,589.9583332999998,15105.94934,14999.738
4932,589.9791667000002,15110.26436,15005.359
4933,590.0,15115.0886,15012.42
4934,590.0208332999998,15120.29498,15020.023
4935,590.0416667000002,15125.1081,15027.32
4936,590.0625,15129.61922,15033.72
4937,590.0833332999998,15134.75272,15039.933
4938,590.1041667000002,15139.76597,15046.908
4939,590.125,15144.29276,15053.556
4940,590.1458332999998,15149.31547,15059.383
4941,590.1666667000002,15154.12111,15065.455
4942,590.1875,15159.046080000002,15071.371
4943,590.2083332999998,15163.73988,15077.684
4944,590.2291667000002,15168.98628,15083.997
4945,590.25,15173.52583,15090.826
4946,590.2708332999998,15177.908119999998,15096.738
4947,590.2916667000002,15181.8917,15102.095
4948,590.3125,15185.8495,15106.561
4949,590.3333332999998,15189.932680000002,15110.351
4950,590.3541667000002,15194.18811,15112.567
4951,590.375,15198.363919999998,15111.984
4952,590.3958332999998,15202.10936,15109.176
4953,590.4166667000002,15205.66263,15105.423
4954,590.4375,15208.697369999998,15102.798
4955,590.4583332999998,15211.51312,15102.831
4956,590.4791667000002,15214.34735,15105.4375
4957,590.5,15217.24368,15109.024
4958,590.5208332999998,15220.13446,15112.778
4959,590.5416667000002,15223.02959,15116.818
4960,590.5625,15225.791119999998,15121.137
4961,590.5833332999998,15228.43799,15125.27
4962,590.6041667000002,15230.82753,15128.889
4963,590.625,15233.09242,15131.658
4964,590.6458332999998,15234.95575,15133.74
4965,590.6666667000002,15236.71566,15135.028
4966,590.6875,15238.71708,15136.106
4967,590.7083332999998,15240.83566,15137.611
4968,590.7291667000002,15242.65226,15138.898
4969,590.75,15244.05283,15138.573
4970,590.7708332999998,15245.42524,15136.88
4971,590.7916667000002,15247.00949,15135.584
4972,590.8125,15248.75517,15135.759
4973,590.8333332999998,15250.40581,15137.3545
4974,590.8541667000002,15252.03662,15139.679
4975,590.875,15253.659930000002,15142.361
4976,590.8958332999998,15255.20324,15144.988
4977,590.9166667000002,15256.87437,15147.202
4978,590.9375,15258.87956,15149.359
4979,590.9583332999998,15261.17504,15152.084
4980,590.9791667000002,15263.97014,15155.639
4981,591.0,15267.24989,15160.275
4982,591.0208332999998,15269.75351,15165.586
4983,591.0416667000002,15272.25955,15169.845
4984,591.0625,15274.85856,15173.809
4985,591.0833332999998,15277.5374,15177.9375
4986,591.1041667000002,15280.20966,15182.295
4987,591.125,15282.67751,15186.563
4988,591.1458332999998,15285.12121,15190.409
4989,591.1666667000002,15287.37419,15194.028
4990,591.1875,15289.58374,15197.41
4991,591.2083332999998,15291.75264,15200.864
4992,591.2291667000002,15293.68162,15204.463
4993,591.25,15295.40045,15207.982
4994,591.2708332999998,15296.71026,15211.392
4995,591.2916667000002,15297.64082,15214.417
4996,591.3125,15298.3182,15216.662
4997,591.3333332999998,15298.57755,15217.674
4998,591.3541667000002,15298.9006,15216.499
4999,591.375,15299.09097,15213.018
5000,591.3958332999998,15299.05088,15208.18
5001,591.4166667000002,15298.76176,15203.726
5002,591.4375,15297.90499,15200.943
5003,591.4583332999998,15297.37242,15199.987
5004,591.4791667000002,15296.73838,15200.828
5005,591.5,15295.74347,15201.704
5006,591.5208332999998,15294.8204,15201.856
5007,591.5416667000002,15294.25959,15201.9795
5008,591.5625,15293.839719999998,15202.643
5009,591.5833332999998,15293.35529,15203.662
5010,591.6041667000002,15292.63039,15204.681
5011,591.625,15291.70109,15205.338
5012,591.6458332999998,15290.62704,15205.519
5013,591.6666667000002,15289.48469,15205.203
5014,591.6875,15288.55775,15204.451
5015,591.7083332999998,15287.88721,15203.535
5016,591.7291667000002,15287.46964,15202.286
5017,591.75,15287.07168,15200.404
5018,591.7708332999998,15286.78237,15198.119
5019,591.7916667000002,15286.74384,15196.399
5020,591.8125,15287.1141,15195.844
5021,591.8333332999998,15287.69027,15196.586
5022,591.8541667000002,15288.869530000002,15198.157
5023,591.875,15290.26573,15200.65
5024,591.8958332999998,15291.67726,15203.402
5025,591.9166667000002,15293.31111,15205.976
5026,591.9375,15294.803440000003,15208.449
5027,591.9583332999998,15296.21302,15210.482
5028,591.9791667000002,15297.89796,15212.359
5029,592.0,15300.183819999998,15214.727
5030,592.0208332999998,15302.51975,15217.909
5031,592.0416667000002,15304.79538,15221.2
5032,592.0625,15307.26274,15224.378
5033,592.0833332999998,15309.79166,15227.684
5034,592.1041667000002,15312.30139,15231.111
5035,592.125,15314.71764,15234.689
5036,592.1458332999998,15316.9949,15238.226
5037,592.1666667000002,15319.16971,15241.504
5038,592.1875,15321.18755,15244.543
5039,592.2083332999998,15323.13485,15247.366
5040,592.2291667000002,15324.95727,15250.178
5041,592.25,15326.6249,15253.058
5042,592.2708332999998,15328.39101,15256.058
5043,592.2916667000002,15329.95679,15259.421
5044,592.3125,15331.27453,15262.493
5045,592.3333332999998,15332.086130000003,15264.572
5046,592.3541667000002,15332.95594,15264.425
5047,592.375,15333.80441,15261.952
5048,592.3958332999998,15335.15399,15258.593
5049,592.4166667000002,15336.99386,15256.767
5050,592.4375,15338.73885,15257.127
5051,592.4583332999998,15340.60974,15258.871
5052,592.4791667000002,15341.94709,15261.514
5053,592.5,15343.19058,15263.779
5054,592.5208332999998,15344.33351,15265.725
5055,592.5416667000002,15345.66823,15267.277
5056,592.5625,15347.18161,15268.883
5057,592.5833332999998,15349.07591,15270.757
5058,592.6041667000002,15351.20879,15273.154
5059,592.625,15353.542419999998,15275.885
5060,592.6458332999998,15355.95365,15278.782
5061,592.6666667000002,15358.243,15281.577
5062,592.6875,15360.36605,15283.864
5063,592.7083332999998,15362.39363,15285.384
5064,592.7291667000002,15364.46677,15286.1045
5065,592.75,15366.67025,15286.23
5066,592.7708332999998,15368.99974,15286.4
5067,592.7916667000002,15371.53562,15287.276
5068,592.8125,15374.17927,15289.091
5069,592.8333332999998,15376.85006,15291.538
5070,592.8541667000002,15379.65564,15294.236
5071,592.875,15382.67133,15297.069
5072,592.8958332999998,15385.60298,15300.077
5073,592.9166667000002,15388.41477,15303.09
5074,592.9375,15391.10736,15306.133
5075,592.9583332999998,15393.68127,15309.163
5076,592.9791667000002,15396.44204,15312.066
5077,593.0,15399.35437,15315.066
5078,593.0208332999998,15402.21024,15318.188
5079,593.0416667000002,15405.23295,15321.321
5080,593.0625,15408.13044,15324.67
5081,593.0833332999998,15411.011380000002,15327.908
5082,593.1041667000002,15414.12621,15331.315
5083,593.125,15417.40379,15335.448
5084,593.1458332999998,15420.46416,15340.111
5085,593.1666667000002,15423.19833,15344.484
5086,593.1875,15425.349880000002,15348.278
5087,593.2083332999998,15427.32155,15351.397
5088,593.2291667000002,15428.92502,15354.417
5089,593.25,15430.25077,15357.245
5090,593.2708332999998,15431.15065,15359.756
5091,593.2916667000002,15431.8469,15361.495
5092,593.3125,15432.55819,15362.523
5093,593.3333332999998,15432.54134,15362.965
5094,593.3541667000002,15432.69263,15361.257
5095,593.375,15432.894080000002,15357.263
5096,593.3958332999998,15433.04561,15352.152
5097,593.4166667000002,15433.21175,15348.077
5098,593.4375,15432.7477,15346.048
5099,593.4583332999998,15431.62402,15345.023
5100,593.4791667000002,15430.76926,15344.14
5101,593.5,15429.4116,15343.699
5102,593.5208332999998,15428.39885,15342.809
5103,593.5416667000002,15427.2293,15342.33
5104,593.5625,15426.03974,15341.895
5105,593.5833332999998,15425.09061,15341.674
5106,593.6041667000002,15423.86814,15341.711
5107,593.625,15422.51646,15341.221
5108,593.6458332999998,15421.1475,15340.255
5109,593.6666667000002,15419.02101,15339.002
5110,593.6875,15417.3145,15336.705
5111,593.7083332999998,15414.98321,15334.268
5112,593.7291667000002,15413.12461,15330.615
5113,593.75,15411.26553,15326.864
5114,593.7708332999998,15409.42634,15322.991
5115,593.7916667000002,15407.63584,15319.438
5116,593.8125,15405.65691,15316.462
5117,593.8333332999998,15403.77418,15313.963
5118,593.8541667000002,15401.36416,15312.064
5119,593.875,15398.97549,15309.876
5120,593.8958332999998,15396.63029,15307.691
5121,593.9166667000002,15394.454769999998,15305.528
5122,593.9375,15392.27746,15303.705
5123,593.9583332999998,15390.21115,15302.269
5124,593.9791667000002,15387.7777,15301.15
5125,594.0,15384.95789,15299.517
5126,594.0208332999998,15382.20598,15297.313
5127,594.0416667000002,15379.2296,15295.227
5128,594.0625,15376.4707,15293.189
5129,594.0833332999998,15373.06814,15291.606
5130,594.1041667000002,15370.13774,15289.487
5131,594.125,15366.75934,15287.84
5132,594.1458332999998,15363.57676,15285.775
5133,594.1666667000002,15359.71391,15283.756
5134,594.1875,15355.67151,15280.969
5135,594.2083332999998,15351.6876,15278.075
5136,594.2291667000002,15347.7314,15275.509
5137,594.25,15343.49602,15273.364
5138,594.2708332999998,15339.01588,15271.077
5139,594.2916667000002,15334.17997,15268.174
5140,594.3125,15328.95827,15264.331
5141,594.3333332999998,15323.70284,15259.518
5142,594.3541667000002,15318.5903,15253.156
5143,594.375,15312.95107,15244.263
5144,594.3958332999998,15308.00752,15233.608
5145,594.4166667000002,15303.52198,15224.815
5146,594.4375,15299.180080000002,15218.552
5147,594.4583332999998,15294.12394,15214.059
5148,594.4791667000002,15288.97146,15209.797
5149,594.5,15283.67629,15205.841
5150,594.5208332999998,15278.54315,15201.792
5151,594.5416667000002,15273.77529,15197.811
5152,594.5625,15269.139330000002,15194.124
5153,594.5833332999998,15264.7163,15190.54
5154,594.6041667000002,15260.07435,15186.968
5155,594.625,15255.13705,15182.737
5156,594.6458332999998,15250.21085,15177.84
5157,594.6666667000002,15245.54305,15172.863
5158,594.6875,15240.77583,15168.108
5159,594.7083332999998,15236.25354,15163.058
5160,594.7291667000002,15231.93444,15157.682
5161,594.75,15227.64115,15151.665
5162,594.7708332999998,15223.08754,15145.278
5163,594.7916667000002,15218.60811,15139.111
5164,594.8125,15214.205130000002,15134.06
5165,594.8333332999998,15210.11969,15130.244
5166,594.8541667000002,15206.20679,15127.381
5167,594.875,15202.42897,15124.69
5168,594.8958332999998,15198.57535,15121.756
5169,594.9166667000002,15194.64773,15118.282
5170,594.9375,15190.81685,15114.643
5171,594.9583332999998,15187.18335,15111.517
5172,594.9791667000002,15183.62194,15108.966
5173,595.0,15180.10567,15106.472
5174,595.0208332999998,15176.7592,15103.904
5175,595.0416667000002,15173.72799,15101.596
5176,595.0625,15171.19263,15100.008
5177,595.0833332999998,15169.002880000002,15099.551
5178,595.1041667000002,15166.68098,15099.751
5179,595.125,15164.13905,15099.55
5180,595.1458332999998,15161.48125,15098.687
5181,595.1666667000002,15158.84086,15097.45
5182,595.1875,15156.16451,15096.142
5183,595.2083332999998,15153.44934,15094.737
5184,595.2291667000002,15150.46634,15093.296
5185,595.25,15148.08216,15091.697
5186,595.2708332999998,15144.39995,15090.737
5187,595.2916667000002,15141.18817,15088.511
5188,595.3125,15138.02959,15086.308
5189,595.3333332999998,15134.95552,15083.184
5190,595.3541667000002,15131.77558,15077.508
5191,595.375,15128.47256,15067.395
5192,595.3958332999998,15125.17632,15054.824
5193,595.4166667000002,15121.80339,15043.858
5194,595.4375,15118.174830000002,15036.332
5195,595.4583332999998,15114.29253,15031.361
5196,595.4791667000002,15110.52909,15027.706
5197,595.5,15106.9815,15025.06
5198,595.5208332999998,15103.63668,15022.957
5199,595.5416667000002,15100.13182,15020.874
5200,595.5625,15096.592369999997,15018.145
5201,595.5833332999998,15092.92933,15014.796
5202,595.6041667000002,15089.01679,15011.261
5203,595.625,15085.33297,15008.189
5204,595.6458332999998,15081.49442,15006.106
5205,595.6666667000002,15077.51825,15004.165
5206,595.6875,15074.1115,15001.5205
5207,595.7083332999998,15070.72039,14998.125
5208,595.7291667000002,15067.378680000002,14993.05
5209,595.75,15063.975669999998,14986.221
5210,595.7708332999998,15060.8783,14978.808
5211,595.7916667000002,15058.17984,14973.035
5212,595.8125,15056.016269999998,14969.437
5213,595.8333332999998,15053.97647,14967.356
5214,595.8541667000002,15051.7851,14965.608
5215,595.875,15049.52071,14963.618
