,Time (d),Biogas_meas_Pearson (m3/d),Biogas_pred_Pearson (m3/d)
2092,574.4166667000002,15191.78745,15057.486
2093,574.4583332999998,15182.94921,15050.683
2094,574.5,15173.263680000002,15041.734
2095,574.5416667000002,15163.7118,15031.963
2096,574.5833332999998,15154.678430000002,15022.715
2097,574.625,15145.077919999998,15013.883
2098,574.6666667000002,15136.29228,15004.529
2099,574.7083332999998,15128.1773,14996.484
2100,574.75,15120.92744,14989.115
2101,574.7916667000002,15114.18424,14982.726
2102,574.8333332999998,15108.37306,14976.521
2103,574.875,15104.7619,14971.351
2104,574.9166667000002,15102.660430000002,14968.515
2105,574.9583332999998,15102.1404,14966.964
2106,575.0,15102.70826,14967.196
2107,575.0416667000002,15104.30152,14968.152
2108,575.0833332999998,15106.60648,14969.864
2109,575.125,15109.46233,14972.494
2110,575.1666667000002,15112.31528,14975.402
2111,575.2083332999998,15115.08383,14978.296
2112,575.25,15117.56904,14981.046
2113,575.2916667000002,15119.14132,14983.375
2114,575.3333332999998,15120.761530000002,14984.851
2115,575.375,15121.53606,14986.514
2116,575.4166667000002,15121.759569999998,14987.065
2117,575.4583332999998,15121.44386,14987.158
2118,575.5,15121.91676,14986.128
2119,575.5416667000002,15122.63056,14986.405
2120,575.5833332999998,15122.6559,14986.48
2121,575.625,15122.92333,14986.01
2122,575.6666667000002,15123.54084,14986.212
2123,575.7083332999998,15123.80765,14986.86
2124,575.75,15124.99737,14987.234
2125,575.7916667000002,15127.429730000002,14989.1875
2126,575.8333332999998,15130.23676,14992.221
2127,575.875,15133.87554,14995.443
2128,575.9166667000002,15136.61586,14998.878
2129,575.9583332999998,15140.37452,15001.063
2130,576.0,15144.96714,15004.526
2131,576.0416667000002,15150.47643,15009.144
2132,576.0833332999998,15156.08504,15014.8
2133,576.125,15161.594169999997,15020.586
2134,576.1666667000002,15166.75061,15026.047
2135,576.2083332999998,15171.4577,15031.096
2136,576.25,15174.95501,15035.422
2137,576.2916667000002,15177.2168,15038.201
2138,576.3333332999998,15179.13663,15039.785
2139,576.375,15180.49329,15041.377
2140,576.4166667000002,15182.180730000002,15042.572
2141,576.4583332999998,15183.23286,15044.511
2142,576.5,15184.12444,15045.021
2143,576.5416667000002,15185.17891,15045.72
2144,576.5833332999998,15185.378969999998,15046.252
2145,576.625,15185.6713,15045.873
2146,576.6666667000002,15186.55751,15046.096
2147,576.7083332999998,15187.31134,15047.1045
2148,576.75,15188.65705,15047.984
2149,576.7916667000002,15191.24136,15049.897
2150,576.8333332999998,15195.17061,15053.158
2151,576.875,15199.7564,15057.627
2152,576.9166667000002,15204.90516,15062.417
2153,576.9583332999998,15211.86804,15067.709
2154,577.0,15218.9057,15074.792
2155,577.0416667000002,15226.600369999998,15081.721
2156,577.0833332999998,15235.41044,15089.662
2157,577.125,15243.80662,15098.746
2158,577.1666667000002,15252.842369999997,15107.316
2159,577.2083332999998,15260.74,15116.691
2160,577.25,15267.39055,15124.065
2161,577.2916667000002,15272.76259,15130.063
2162,577.3333332999998,15277.4263,15134.487
2163,577.375,15281.99232,15138.667
2164,577.4166667000002,15285.34014,15142.954
2165,577.4583332999998,15287.935919999998,15145.6455
2166,577.5,15289.7927,15147.388
2167,577.5416667000002,15291.076819999998,15148.062
2168,577.5833332999998,15292.41152,15148.557
2169,577.625,15292.75214,15149.401
2170,577.6666667000002,15292.052130000002,15149.187
2171,577.7083332999998,15291.17052,15148.219
2172,577.75,15289.96066,15147.457
2173,577.7916667000002,15287.9665,15146.262
2174,577.8333332999998,15285.931880000002,15144.153
2175,577.875,15284.54339,15142.276
2176,577.9166667000002,15284.25681,15141.126
2177,577.9583332999998,15284.922380000002,15141.38
2178,578.0,15284.41859,15142.27
2179,578.0416667000002,15283.62831,15141.271
2180,578.0833332999998,15283.37564,15140.081
2181,578.125,15283.41549,15139.566
2182,578.1666667000002,15283.6051,15139.492
2183,578.2083332999998,15283.17724,15139.694
2184,578.25,15281.9678,15139.307
2185,578.2916667000002,15279.686430000002,15138.197
2186,578.3333332999998,15276.33459,15135.656
2187,578.375,15272.2055,15132.314
2188,578.4166667000002,15267.70847,15128.281
2189,578.4583332999998,15262.64004,15123.955
2190,578.5,15256.76192,15118.518
2191,578.5416667000002,15252.35955,15112.4375
2192,578.5833332999998,15247.95589,15108.474
2193,578.625,15242.49471,15103.825
2194,578.6666667000002,15237.09926,15098.213
2195,578.7083332999998,15232.20656,15092.923
2196,578.75,15228.68601,15088.455
2197,578.7916667000002,15226.34225,15085.76
2198,578.8333332999998,15224.31097,15084.117
2199,578.875,15222.97624,15082.503
2200,578.9166667000002,15222.656830000002,15081.365
2201,578.9583332999998,15224.17766,15081.169
2202,579.0,15226.3061,15082.842
2203,579.0416667000002,15229.16201,15085.034
2204,579.0833332999998,15232.29887,15087.772
2205,579.125,15235.53523,15090.86
2206,579.1666667000002,15238.67266,15093.914
2207,579.2083332999998,15241.85638,15096.975
2208,579.25,15244.15838,15100.117
2209,579.2916667000002,15244.58189,15101.954
2210,579.3333332999998,15244.3741,15101.876
2211,579.375,15243.596280000002,15101.333
2212,579.4166667000002,15242.55186,15100.543
2213,579.4583332999998,15240.5933,15099.478
2214,579.5,15237.69721,15097.313
2215,579.5416667000002,15234.54957,15093.9
2216,579.5833332999998,15230.90491,15090.504
2217,579.625,15226.7961,15086.494
2218,579.6666667000002,15223.0889,15082.395
2219,579.7083332999998,15218.69115,15078.895
2220,579.75,15214.70979,15074.482
2221,579.7916667000002,15211.110530000002,15071.044
2222,579.8333332999998,15207.617380000003,15067.695
2223,579.875,15203.992080000002,15064.414
2224,579.9166667000002,15200.45871,15060.662
2225,579.9583332999998,15198.22374,15057.187
2226,580.0,15196.90954,15055.357
2227,580.0416667000002,15195.44184,15054.336
2228,580.0833332999998,15193.43482,15052.906
2229,580.125,15191.48843,15050.744
2230,580.1666667000002,15189.39596,15048.83
2231,580.2083332999998,15186.35484,15046.557
2232,580.25,15183.016930000002,15043.3545
2233,580.2916667000002,15178.348419999998,15039.887
2234,580.3333332999998,15174.15901,15035.285
2235,580.375,15169.2201,15031.647
2236,580.4166667000002,15163.5424,15027.089
2237,580.4583332999998,15157.03514,15021.637
2238,580.5,15150.504,15015.39
2239,580.5416667000002,15143.21387,15008.862
2240,580.5833332999998,15135.18198,15001.376
2241,580.625,15126.59579,14993.217
2242,580.6666667000002,15119.400119999998,14984.799
2243,580.7083332999998,15111.99852,14978.307
2244,580.75,15103.60703,14971.118
2245,580.7916667000002,15095.62167,14963.144
2246,580.8333332999998,15087.82752,14955.577
2247,580.875,15080.59967,14948.125
2248,580.9166667000002,15073.355630000002,14941.292
2249,580.9583332999998,15065.75383,14934.12
2250,581.0,15058.61761,14926.631
2251,581.0416667000002,15051.65861,14919.768
2252,581.0833332999998,15044.08498,14912.918
2253,581.125,15037.03584,14905.559
2254,581.1666667000002,15030.0754,14898.986
2255,581.2083332999998,15023.09726,14892.446
2256,581.25,15015.37384,14885.9795
2257,581.2916667000002,15006.80666,14878.481
2258,581.3333332999998,14998.1822,14870.249
2259,581.375,14988.87639,14861.97
2260,581.4166667000002,14979.926130000002,14853.088
2261,581.4583332999998,14971.42764,14844.772
2262,581.5,14963.62898,14836.753
2263,581.5416667000002,14956.607080000002,14829.533
2264,581.5833332999998,14949.88822,14822.939
2265,581.625,14943.542269999998,14816.585
2266,581.6666667000002,14937.68974,14810.542
2267,581.7083332999998,14932.46329,14805.0205
2268,581.75,14927.61479,14799.98
2269,581.7916667000002,14925.12516,14795.485
2270,581.8333332999998,14925.7221,14793.902
2271,581.875,14926.6661,14795.2295
2272,581.9166667000002,14928.10748,14796.312
2273,581.9583332999998,14931.1833,14797.791
2274,582.0,14936.45033,14801.0625
2275,582.0416667000002,14942.82474,14806.577
2276,582.0833332999998,14950.60531,14812.939
2277,582.125,14958.97515,14820.903
2278,582.1666667000002,14968.80916,14829.355
2279,582.2083332999998,14981.31093,14839.781
2280,582.25,14991.56555,14852.53
2281,582.2916667000002,15002.45334,14862.483
2282,582.3333332999998,15014.03279,14873.208
2283,582.375,15026.22724,14884.741
2284,582.4166667000002,15039.64406,14897.212
2285,582.4583332999998,15053.67307,14910.855
2286,582.5,15068.74296,14924.902
2287,582.5416667000002,15082.94385,14939.443
2288,582.5833332999998,15097.1017,14952.564
2289,582.625,15111.840730000002,14966.109
2290,582.6666667000002,15126.71061,14980.868
2291,582.7083332999998,15141.90037,14996.085
2292,582.75,15157.6986,15012.041
2293,582.7916667000002,15173.2008,15028.535
2294,582.8333332999998,15188.75068,15044.183
2295,582.875,15204.21548,15059.357
2296,582.9166667000002,15219.69942,15074.053
2297,582.9583332999998,15235.892919999998,15089.266
2298,583.0,15251.37677,15105.25
2299,583.0416667000002,15265.57159,15120.366
2300,583.0833332999998,15279.482930000002,15134.154
2301,583.125,15292.53386,15147.517
2302,583.1666667000002,15303.81844,15159.953
2303,583.2083332999998,15312.83832,15169.913
2304,583.25,15321.04952,15177.477
2305,583.2916667000002,15327.4096,15184.491
2306,583.3333332999998,15331.60124,15189.376
2307,583.375,15333.65219,15191.905
2308,583.4166667000002,15335.42804,15192.687
2309,583.4583332999998,15336.29089,15193.803
2310,583.5,15335.67517,15193.51
2311,583.5416667000002,15334.62567,15191.743
2312,583.5833332999998,15332.21484,15189.721
2313,583.625,15328.3892,15186.498
2314,583.6666667000002,15324.39369,15182.196
2315,583.7083332999998,15320.63211,15178.223
2316,583.75,15315.39478,15174.773
2317,583.7916667000002,15309.53013,15169.39
2318,583.8333332999998,15305.1805,15163.801
2319,583.875,15301.53452,15160.215
2320,583.9166667000002,15297.92723,15156.883
2321,583.9583332999998,15294.120469999998,15153.346
2322,584.0,15290.74038,15149.231
2323,584.0416667000002,15289.09363,15145.779
2324,584.0833332999998,15287.87854,15144.504
2325,584.125,15286.322430000002,15143.215
2326,584.1666667000002,15284.46584,15141.589
2327,584.2083332999998,15282.34932,15139.625
2328,584.25,15280.14194,15137.346
2329,584.2916667000002,15276.48631,15134.953
2330,584.3333332999998,15272.181030000002,15131.156
2331,584.375,15267.69194,15126.838
2332,584.4166667000002,15262.99985,15122.653
2333,584.4583332999998,15258.96072,15118.451
2334,584.5,15254.75567,15114.688
2335,584.5416667000002,15249.983430000002,15110.292
2336,584.5833332999998,15245.14707,15105.108
2337,584.625,15240.47102,15099.966
2338,584.6666667000002,15236.72562,15095.212
2339,584.7083332999998,15233.84593,15091.806
2340,584.75,15231.43891,15089.404
2341,584.7916667000002,15230.07492,15087.529
2342,584.8333332999998,15231.426919999998,15087.01
2343,584.875,15234.56629,15089.657
2344,584.9166667000002,15239.31371,15093.258
2345,584.9583332999998,15244.130769999998,15098.433
2346,585.0,15250.4889,15103.154
2347,585.0416667000002,15258.18055,15109.68
2348,585.0833332999998,15267.52495,15117.676
2349,585.125,15277.0266,15127.386
2350,585.1666667000002,15286.49819,15137.295
2351,585.2083332999998,15295.38199,15147.021
2352,585.25,15303.11094,15155.68
2353,585.2916667000002,15309.37302,15162.829
2354,585.3333332999998,15314.25542,15168.254
2355,585.375,15318.41145,15172.316
2356,585.4166667000002,15322.36851,15175.975
2357,585.4583332999998,15325.28224,15179.607
2358,585.5,15327.71168,15181.6875
2359,585.5416667000002,15330.10254,15183.5205
2360,585.5833332999998,15332.38375,15185.23
2361,585.625,15334.91802,15187.092
2362,585.6666667000002,15337.61529,15189.512
2363,585.7083332999998,15339.906030000002,15192.111
2364,585.75,15342.37671,15194.261
2365,585.7916667000002,15345.1325,15196.898
2366,585.8333332999998,15349.08856,15199.781
2367,585.875,15353.82782,15204.371
2368,585.9166667000002,15358.83306,15209.362
2369,585.9583332999998,15364.60288,15214.718
2370,586.0,15370.242869999998,15220.524
2371,586.0416667000002,15375.77104,15225.835
2372,586.0833332999998,15381.68299,15231.04
2373,586.125,15387.44749,15236.882
2374,586.1666667000002,15392.80173,15242.388
2375,586.2083332999998,15397.484369999998,15247.619
2376,586.25,15400.992880000002,15251.968
2377,586.2916667000002,15403.32637,15255.1045
2378,586.3333332999998,15403.45483,15256.763
2379,586.375,15403.95575,15256.48
2380,586.4166667000002,15404.12276,15257.354
2381,586.4583332999998,15403.372780000003,15257.768
2382,586.5,15401.30541,15256.805
2383,586.5416667000002,15397.91465,15253.824
2384,586.5833332999998,15395.20706,15249.646
2385,586.625,15392.33009,15246.654
2386,586.6666667000002,15388.08688,15243.326
2387,586.7083332999998,15383.38746,15238.791
2388,586.75,15378.28553,15234.032
2389,586.7916667000002,15373.04156,15228.962
2390,586.8333332999998,15366.98951,15224.021
2391,586.875,15360.89154,15218.313
2392,586.9166667000002,15354.38834,15212.294
2393,586.9583332999998,15347.89589,15206.138
2394,587.0,15340.61366,15199.551
2395,587.0416667000002,15332.91389,15192.037
2396,587.0833332999998,15325.693319999997,15184.16
2397,587.125,15317.86026,15176.994
2398,587.1666667000002,15309.51543,15169.164
2399,587.2083332999998,15300.78335,15160.771
2400,587.25,15289.53437,15152.018
2401,587.2916667000002,15279.17251,15140.901
2402,587.3333332999998,15267.21391,15130.838
2403,587.375,15255.5505,15119.419
2404,587.4166667000002,15243.96386,15108.711
2405,587.4583332999998,15231.3851,15098.156
2406,587.5,15217.52619,15085.807
2407,587.5416667000002,15203.68422,15072.148
2408,587.5833332999998,15190.32047,15058.453
2409,587.625,15177.24594,15045.524
2410,587.6666667000002,15164.69435,15033.118
2411,587.7083332999998,15151.54754,15021.056
2412,587.75,15139.27381,15008.536
2413,587.7916667000002,15127.49446,14997.022
2414,587.8333332999998,15116.849069999998,14986.065
2415,587.875,15106.49228,14976.171
2416,587.9166667000002,15096.968680000002,14966.239
2417,587.9583332999998,15088.73736,14957.372
2418,588.0,15081.003669999998,14949.655
2419,588.0416667000002,15074.23826,14942.313
2420,588.0833332999998,15067.616369999998,14935.968
2421,588.125,15061.38375,14929.542
2422,588.1666667000002,15055.5783,14923.623
2423,588.2083332999998,15049.64843,14918.069
2424,588.25,15043.40036,14912.311
2425,588.2916667000002,15036.59178,14906.2295
2426,588.3333332999998,15030.91529,14899.775
2427,588.375,15025.51315,14894.979
2428,588.4166667000002,15019.74,14890.214
2429,588.4583332999998,15013.55756,14884.958
2430,588.5,15007.32271,14878.729
2431,588.5416667000002,15002.2616,14872.478
2432,588.5833332999998,14997.89878,14867.647
2433,588.625,14993.47811,14863.418
2434,588.6666667000002,14990.215569999997,14859.264
2435,588.7083332999998,14988.37985,14856.657
2436,588.75,14985.941469999998,14855.256
2437,588.7916667000002,14984.56554,14853.015
2438,588.8333332999998,14985.50594,14852.199
2439,588.875,14988.16325,14853.633
2440,588.9166667000002,14991.92971,14856.876
2441,588.9583332999998,14996.30326,14860.796
2442,589.0,15002.16844,14865.182
2443,589.0416667000002,15008.69296,14871.028
2444,589.0833332999998,15015.65991,14877.501
2445,589.125,15022.67509,14884.455
2446,589.1666667000002,15030.10766,14891.444
2447,589.2083332999998,15037.52242,14898.769
2448,589.25,15043.74925,14906.0205
2449,589.2916667000002,15048.81037,14911.814
2450,589.3333332999998,15053.41064,14916.355
2451,589.375,15057.539169999998,14920.691
2452,589.4166667000002,15060.55724,14924.466
2453,589.4583332999998,15062.48949,14926.831
2454,589.5,15064.577980000002,14927.977
2455,589.5416667000002,15066.77609,14929.44
2456,589.5833332999998,15068.50879,14931.08
2457,589.625,15070.89418,14932.418
2458,589.6666667000002,15073.5271,14935.02
2459,589.7083332999998,15075.70518,14937.671
2460,589.75,15078.62761,14939.947
2461,589.7916667000002,15081.80781,14943.1045
2462,589.8333332999998,15086.47261,14946.401
2463,589.875,15091.43812,14951.1455
2464,589.9166667000002,15098.28234,14956.062
2465,589.9583332999998,15105.94934,14963.276
2466,590.0,15115.0886,14971.075
2467,590.0416667000002,15125.1081,14980.523
2468,590.0833332999998,15134.75272,14990.524
2469,590.125,15144.29276,15000.023
2470,590.1666667000002,15154.12111,15009.266
2471,590.2083332999998,15163.73988,15018.959
2472,590.25,15173.52583,15028.55
2473,590.2916667000002,15181.8917,15038.102
2474,590.3333332999998,15189.932680000002,15046.0205
2475,590.375,15198.363919999998,15054.091
2476,590.4166667000002,15205.66263,15062.526
2477,590.4583332999998,15211.51312,15069.078
2478,590.5,15217.24368,15073.703
2479,590.5416667000002,15223.02959,15078.358
2480,590.5833332999998,15228.43799,15083.198
2481,590.625,15233.09242,15087.951
2482,590.6666667000002,15236.71566,15092.023
2483,590.7083332999998,15240.83566,15095.377
2484,590.75,15244.05283,15099.724
2485,590.7916667000002,15247.00949,15102.625
2486,590.8333332999998,15250.40581,15105.707
2487,590.875,15253.659930000002,15108.939
2488,590.9166667000002,15256.87437,15111.821
2489,590.9583332999998,15261.17504,15114.671
2490,591.0,15267.24989,15119.143
2491,591.0416667000002,15272.25955,15125.306
2492,591.0833332999998,15277.5374,15129.97
2493,591.125,15282.67751,15135.15
2494,591.1666667000002,15287.37419,15139.908
2495,591.2083332999998,15291.75264,15144.238
2496,591.25,15295.40045,15148.406
2497,591.2916667000002,15297.64082,15151.7
2498,591.3333332999998,15298.57755,15153.468
2499,591.375,15299.09097,15154.036
2500,591.4166667000002,15298.76176,15154.624
2501,591.4583332999998,15297.37242,15153.995
2502,591.5,15295.74347,15152.433
2503,591.5416667000002,15294.25959,15150.285
2504,591.5833332999998,15293.35529,15148.918
2505,591.625,15291.70109,15148.001
2506,591.6666667000002,15289.48469,15146.075
2507,591.7083332999998,15287.88721,15143.661
2508,591.75,15287.07168,15142.29
2509,591.7916667000002,15286.74384,15141.667
2510,591.8333332999998,15287.69027,15141.704
2511,591.875,15290.26573,15143.247
2512,591.9166667000002,15293.31111,15146.316
2513,591.9583332999998,15296.21302,15149.468
2514,592.0,15300.183819999998,15152.237
2515,592.0416667000002,15304.79538,15156.158
2516,592.0833332999998,15309.79166,15160.604
2517,592.125,15314.71764,15165.455
2518,592.1666667000002,15319.16971,15170.158
2519,592.2083332999998,15323.13485,15174.361
2520,592.25,15326.6249,15178.073
2521,592.2916667000002,15329.95679,15181.533
2522,592.3333332999998,15332.086130000003,15184.913
2523,592.375,15333.80441,15186.843
2524,592.4166667000002,15336.99386,15188.96
2525,592.4583332999998,15340.60974,15193.036
2526,592.5,15343.19058,15196.577
2527,592.5416667000002,15345.66823,15198.459
2528,592.5833332999998,15349.07591,15200.252
2529,592.625,15353.542419999998,15203.424
2530,592.6666667000002,15358.243,15208.01
2531,592.7083332999998,15362.39363,15212.812
2532,592.75,15366.67025,15217.079
2533,592.7916667000002,15371.53562,15221.737
2534,592.8333332999998,15376.85006,15227.09
2535,592.875,15382.67133,15232.73
2536,592.9166667000002,15388.41477,15238.631
2537,592.9583332999998,15393.68127,15244.055
2538,593.0,15399.35437,15248.636
2539,593.0416667000002,15405.23295,15253.968
2540,593.0833332999998,15411.011380000002,15259.458
2541,593.125,15417.40379,15265.1045
2542,593.1666667000002,15423.19833,15271.816
2543,593.2083332999998,15427.32155,15277.296
2544,593.25,15430.25077,15280.927
2545,593.2916667000002,15431.8469,15283.223
2546,593.3333332999998,15432.54134,15284.029
2547,593.375,15432.894080000002,15284.3955
2548,593.4166667000002,15433.21175,15284.979
2549,593.4583332999998,15431.62402,15285.519
2550,593.5,15429.4116,15283.296
2551,593.5416667000002,15427.2293,15280.609
2552,593.5833332999998,15425.09061,15278.2
2553,593.625,15422.51646,15276.047
2554,593.6666667000002,15419.02101,15273.337
2555,593.7083332999998,15414.98321,15269.586
2556,593.75,15411.26553,15265.488
2557,593.7916667000002,15407.63584,15262.153
2558,593.8333332999998,15403.77418,15258.877
2559,593.875,15398.97549,15255.108
2560,593.9166667000002,15394.454769999998,15250.231
2561,593.9583332999998,15390.21115,15245.877
2562,594.0,15384.95789,15241.686
2563,594.0416667000002,15379.2296,15236.096
2564,594.0833332999998,15373.06814,15230.183
2565,594.125,15366.75934,15223.842
2566,594.1666667000002,15359.71391,15217.598
2567,594.2083332999998,15351.6876,15210.47
2568,594.25,15343.49602,15202.678
2569,594.2916667000002,15334.17997,15194.895
2570,594.3333332999998,15323.70284,15185.622
2571,594.375,15312.95107,15175.547
2572,594.4166667000002,15303.52198,15165.459
2573,594.4583332999998,15294.12394,15157.477
2574,594.5,15283.67629,15148.417
2575,594.5416667000002,15273.77529,15138.1045
2576,594.5833332999998,15264.7163,15128.622
2577,594.625,15255.13705,15119.885
2578,594.6666667000002,15245.54305,15110.294
2579,594.7083332999998,15236.25354,15100.975
2580,594.75,15227.64115,15092.101
2581,594.7916667000002,15218.60811,15084.159
2582,594.8333332999998,15210.11969,15075.525
2583,594.875,15202.42897,15067.845
2584,594.9166667000002,15194.64773,15060.805
2585,594.9583332999998,15187.18335,15053.334
2586,595.0,15180.10567,15046.295
2587,595.0416667000002,15173.72799,15039.4375
2588,595.0833332999998,15169.002880000002,15033.63
2589,595.125,15164.13905,15029.735
2590,595.1666667000002,15158.84086,15025.046
2591,595.2083332999998,15153.44934,15019.9375
2592,595.25,15148.08216,15014.575
2593,595.2916667000002,15141.18817,15009.188
2594,595.3333332999998,15134.95552,15002.45
2595,595.375,15128.47256,14996.752
2596,595.4166667000002,15121.80339,14990.947
2597,595.4583332999998,15114.29253,14984.98
2598,595.5,15106.9815,14977.432
2599,595.5416667000002,15100.13182,14970.447
2600,595.5833332999998,15092.92933,14963.61
2601,595.625,15085.33297,14956.311
2602,595.6666667000002,15077.51825,14948.687
2603,595.7083332999998,15070.72039,14941.083
2604,595.75,15063.975669999998,14934.86
2605,595.7916667000002,15058.17984,14928.67
2606,595.8333332999998,15053.97647,14923.906
2607,595.875,15049.52071,14920.53
2608,595.9166667000002,15045.34386,14916.117
2609,595.9583332999998,15042.53957,14911.957
2610,596.0,15040.29811,14909.274
2611,596.0416667000002,15038.52415,14906.967
2612,596.0833332999998,15037.11729,14905.187
2613,596.125,15035.49772,14903.745
2614,596.1666667000002,15033.4944,14902.037
2615,596.2083332999998,15030.369380000002,14899.861
2616,596.25,15027.18903,14896.58
2617,596.2916667000002,15022.78652,14893.434
2618,596.3333332999998,15017.04203,14888.978
2619,596.375,15009.80003,14882.905
2620,596.4166667000002,15003.874630000002,14875.673
2621,596.4583332999998,14998.08387,14870.528
2622,596.5,14991.73292,14864.675
2623,596.5416667000002,14985.84351,14858.38
2624,596.5833332999998,14979.95661,14852.461
2625,596.625,14975.47863,14846.554
2626,596.6666667000002,14972.506,14842.668
2627,596.7083332999998,14969.28985,14840.168
2628,596.75,14966.20435,14837.003
2629,596.7916667000002,14965.1841,14834.234
2630,596.8333332999998,14965.09605,14833.743
2631,596.875,14966.56284,14833.917
2632,596.9166667000002,14969.72814,14835.69
2633,596.9583332999998,14974.024630000002,14839.061
2634,597.0,14979.51705,14843.386
2635,597.0416667000002,14987.04929,14849.229
2636,597.0833332999998,14996.00127,14857.038
2637,597.125,15004.35684,14866.1
2638,597.1666667000002,15013.44449,14874.237
2639,597.2083332999998,15023.08327,14883.397
2640,597.25,15032.8063,14892.91
2641,597.2916667000002,15043.40658,14902.752
2642,597.3333332999998,15052.97827,14913.325
2643,597.375,15062.64755,14922.795
2644,597.4166667000002,15073.10459,14932.518
2645,597.4583332999998,15083.88586,14943.04
2646,597.5,15093.893080000002,14953.1455
2647,597.5416667000002,15104.29685,14962.09
2648,597.5833332999998,15114.88253,14971.739
2649,597.625,15125.10928,14981.665
2650,597.6666667000002,15136.14772,14991.621
2651,597.7083332999998,15146.85632,15003.051
2652,597.75,15157.02019,15013.76
2653,597.7916667000002,15167.54076,15024.082
2654,597.8333332999998,15178.5492,15034.624
2655,597.875,15189.33853,15045.579
2656,597.9166667000002,15199.84971,15055.761
2657,597.9583332999998,15210.3855,15065.634
2658,598.0,15221.41379,15075.538
2659,598.0416667000002,15231.9274,15086.201
2660,598.0833332999998,15241.91502,15096.12
2661,598.125,15251.1127,15105.726
2662,598.1666667000002,15260.03525,15114.345
2663,598.2083332999998,15267.73648,15122.986
2664,598.25,15273.49242,15129.753
2665,598.2916667000002,15278.0519,15134.541
2666,598.3333332999998,15281.96121,15138.316
2667,598.375,15284.63337,15141.777
2668,598.4166667000002,15286.02504,15143.876
2669,598.4583332999998,15286.34411,15144.779
2670,598.5,15286.72093,15144.583
2671,598.5416667000002,15287.11654,15144.489
2672,598.5833332999998,15286.498569999998,15144.602
2673,598.625,15285.02835,15143.294
2674,598.6666667000002,15283.269219999998,15141.554
2675,598.7083332999998,15280.87757,15139.469
2676,598.75,15278.84535,15137.033
2677,598.7916667000002,15277.48073,15135.47
2678,598.8333332999998,15276.095180000002,15134.615
2679,598.875,15274.7322,15133.439
2680,598.9166667000002,15274.11338,15132.24
2681,598.9583332999998,15273.31772,15131.745
2682,599.0,15272.63566,15130.576
2683,599.0416667000002,15272.46776,15129.756
2684,599.0833332999998,15272.32475,15129.411
2685,599.125,15272.04874,15129.099
2686,599.1666667000002,15270.93434,15128.578
2687,599.2083332999998,15269.82515,15127.291
2688,599.25,15268.06327,15126.236
2689,599.2916667000002,15265.29015,15124.455
2690,599.3333332999998,15261.41791,15121.4
2691,599.375,15257.4059,15117.617
2692,599.4166667000002,15254.15759,15114.003
2693,599.4583332999998,15250.80765,15111.549
2694,599.5,15246.4856,15108.1455
2695,599.5416667000002,15242.11324,15103.332
2696,599.5833332999998,15238.10469,15098.52
2697,599.625,15235.015130000002,15094.324
2698,599.6666667000002,15232.78744,15091.519
2699,599.7083332999998,15230.32952,15089.813
2700,599.75,15227.46619,15087.592
2701,599.7916667000002,15225.78481,15085.068
2702,599.8333332999998,15225.4553,15084.083
2703,599.875,15226.20219,15084.284
2704,599.9166667000002,15226.67876,15085.358
2705,599.9583332999998,15227.78979,15085.536
2706,600.0,15230.63661,15086.54
2707,600.0416667000002,15234.33162,15089.674
2708,600.0833332999998,15237.94857,15093.262
2709,600.125,15242.65215,15097.01
2710,600.1666667000002,15247.05613,15101.966
2711,600.2083332999998,15250.39965,15106.217
2712,600.25,15253.09309,15109.11
2713,600.2916667000002,15254.76149,15111.323
2714,600.3333332999998,15256.702969999998,15112.602
2715,600.375,15257.70346,15114.565
2716,600.4166667000002,15257.81574,15115.288
2717,600.4583332999998,15257.95351,15115.498
2718,600.5,15257.21589,15115.49
2719,600.5416667000002,15255.210980000002,15114.06
2720,600.5833332999998,15254.2253,15111.554
2721,600.625,15253.50669,15110.846
2722,600.6666667000002,15252.00595,15110.1045
2723,600.7083332999998,15250.10258,15108.609
2724,600.75,15248.03245,15106.773
2725,600.7916667000002,15245.94673,15104.714
2726,600.8333332999998,15244.58916,15102.7
2727,600.875,15243.27639,15101.594
2728,600.9166667000002,15241.52043,15100.21
2729,600.9583332999998,15239.62712,15098.289
2730,601.0,15236.97238,15096.086
2731,601.0416667000002,15233.83156,15093.14
2732,601.0833332999998,15230.45234,15089.803
2733,601.125,15226.12099,15086.391
2734,601.1666667000002,15221.06474,15081.932
2735,601.2083332999998,15214.96324,15076.897
2736,601.25,15207.42274,15070.648
2737,601.2916667000002,15199.8381,15063.101
2738,601.3333332999998,15192.6715,15056.052
2739,601.375,15184.54865,15049.641
2740,601.4166667000002,15176.61099,15042.033
2741,601.4583332999998,15168.46684,15035.005
2742,601.5,15160.30902,15027.046
2743,601.5416667000002,15152.137969999998,15019.163
2744,601.5833332999998,15143.58031,15010.871
2745,601.625,15135.6208,15002.306
2746,601.6666667000002,15127.81606,14994.67
2747,601.7083332999998,15120.641269999998,14987.319
2748,601.75,15114.06779,14980.864
2749,601.7916667000002,15107.160569999998,14975.026
2750,601.8333332999998,15100.21106,14968.392
2751,601.875,15094.50976,14961.875
2752,601.9166667000002,15088.87815,14956.651
2753,601.9583332999998,15083.96388,14951.116
2754,602.0,15079.36357,14946.6455
2755,602.0416667000002,15074.88274,14942.101
2756,602.0833332999998,15070.44022,14937.826
2757,602.125,15065.59246,14933.38
