,Time (d),Biogas_meas_Pearson_NPC (m3/d),Biogas_pred_Pearson_NPC (m3/d)
2968,580.0,15196.90954,14415.528
2969,580.03125,15195.82756,14421.679
2970,580.0625,15194.51284,14427.68
2971,580.09375,15192.91034,14431.973
2972,580.125,15191.48843,14435.353
2973,580.15625,15189.9301,14439.692
2974,580.1875,15188.01168,14443.258
2975,580.21875,15185.51197,14445.014
2976,580.25,15183.016930000002,14446.01
2977,580.28125,15179.38151,14447.428
2978,580.3125,15176.07049,14449.2
2979,580.34375,15172.92364,14453.113
2980,580.375,15169.2201,14453.883
2981,580.40625,15164.83702,14443.002
2982,580.4375,15160.14429,14429.438
2983,580.46875,15155.36456,14423.337
2984,580.5,15150.504,14424.484
2985,580.53125,15145.33425,14426.3125
2986,580.5625,15139.34117,14425.189
2987,580.59375,15133.28205,14422.154
2988,580.625,15126.59579,14419.113
2989,580.65625,15121.160280000002,14417.913
2990,580.6875,15115.9494,14421.991
2991,580.71875,15109.901930000002,14425.882
2992,580.75,15103.60703,14423.755
2993,580.78125,15097.58979,14418.02
2994,580.8125,15091.72739,14412.422
2995,580.84375,15085.98303,14407.84
2996,580.875,15080.59967,14404.954
2997,580.90625,15075.2171,14404.068
2998,580.9375,15069.527869999998,14402.726
2999,580.96875,15063.96333,14400.432
3000,581.0,15058.61761,14398.945
3001,581.03125,15053.43476,14399.518
3002,581.0625,15047.82979,14401.099
3003,581.09375,15042.30301,14402.602
3004,581.125,15037.03584,14405.006
3005,581.15625,15031.82354,14409.928
3006,581.1875,15026.64979,14415.572
3007,581.21875,15021.27334,14421.998
3008,581.25,15015.37384,14429.147
3009,581.28125,15009.12797,14434.654
3010,581.3125,15002.55421,14438.822
3011,581.34375,14995.80267,14440.401
3012,581.375,14988.87639,14432.935
3013,581.40625,14982.173519999998,14415.0
3014,581.4375,14975.56972,14400.682
3015,581.46875,14969.36025,14394.722
3016,581.5,14963.62898,14394.597
3017,581.53125,14958.33189,14397.445
3018,581.5625,14953.09247,14400.721
3019,581.59375,14948.1629,14403.448
3020,581.625,14943.542269999998,14405.495
3021,581.65625,14939.12186,14406.801
3022,581.6875,14935.15277,14407.854
3023,581.71875,14931.15819,14406.883
3024,581.75,14927.61479,14402.07
3025,581.78125,14925.38786,14395.433
3026,581.8125,14925.08166,14392.519
3027,581.84375,14926.2883,14393.716
3028,581.875,14926.6661,14395.62
3029,581.90625,14927.72806,14395.298
3030,581.9375,14929.47815,14393.533
3031,581.96875,14932.201469999998,14392.684
3032,582.0,14936.45033,14394.167
3033,582.03125,14941.46449,14397.717
3034,582.0625,14946.80435,14400.91
3035,582.09375,14952.8628,14404.478
3036,582.125,14958.97515,14409.011
3037,582.15625,14966.58879,14413.816
3038,582.1875,14975.180669999998,14422.692
3039,582.21875,14983.96892,14436.26
3040,582.25,14991.56555,14448.692
3041,582.28125,14999.92163,14454.692
3042,582.3125,15008.26115,14459.16
3043,582.34375,15017.05438,14463.052
3044,582.375,15026.22724,14459.159
3045,582.40625,15036.151269999997,14445.044
3046,582.4375,15046.52848,14433.701
3047,582.46875,15057.429230000002,14433.196
3048,582.5,15068.74296,14441.631
3049,582.53125,15079.43623,14450.9
3050,582.5625,15089.939019999998,14453.9
3051,582.59375,15100.68632,14454.036
3052,582.625,15111.840730000002,14456.632
3053,582.65625,15122.75839,14462.268
3054,582.6875,15134.3906,14467.307
3055,582.71875,15145.85698,14470.161
3056,582.75,15157.6986,14470.628
3057,582.78125,15169.1194,14469.597
3058,582.8125,15181.03098,14469.529
3059,582.84375,15192.42034,14469.153
3060,582.875,15204.21548,14465.691
3061,582.90625,15215.82369,14460.415
3062,582.9375,15227.79419,14458.434
3063,582.96875,15239.53091,14460.376
3064,583.0,15251.37677,14463.688
3065,583.03125,15262.3012,14466.06
3066,583.0625,15272.60322,14467.505
3067,583.09375,15282.82478,14469.927
3068,583.125,15292.53386,14476.15
3069,583.15625,15301.23398,14486.413
3070,583.1875,15308.6325,14495.159
3071,583.21875,15314.9322,14501.686
3072,583.25,15321.04952,14511.512
3073,583.28125,15326.10328,14528.879
3074,583.3125,15329.83214,14548.43
3075,583.34375,15332.605919999998,14558.439
3076,583.375,15333.65219,14543.267
3077,583.40625,15334.964730000003,14506.843
3078,583.4375,15335.80678,14483.188
3079,583.46875,15336.23043,14476.229
3080,583.5,15335.67517,14475.587
3081,583.53125,15334.71381,14474.434
3082,583.5625,15333.53568,14472.334
3083,583.59375,15330.94865,14468.684
3084,583.625,15328.3892,14463.194
3085,583.65625,15325.4651,14457.337
3086,583.6875,15322.59997,14452.641
3087,583.71875,15319.41448,14449.284
3088,583.75,15315.39478,14442.499
3089,583.78125,15310.94668,14429.709
3090,583.8125,15307.16702,14419.105
3091,583.84375,15304.2735,14414.96
3092,583.875,15301.53452,14414.883
3093,583.90625,15298.87346,14414.876
3094,583.9375,15295.9899,14413.729
3095,583.96875,15293.22211,14411.594
3096,584.0,15290.74038,14409.423
3097,584.03125,15289.35061,14408.991
3098,584.0625,15288.56457,14412.311
3099,584.09375,15287.49462,14416.705
3100,584.125,15286.322430000002,14419.633
3101,584.15625,15285.079430000002,14421.75
3102,584.1875,15283.47403,14423.791
3103,584.21875,15281.90034,14426.073
3104,584.25,15280.14194,14428.666
3105,584.28125,15277.30259,14431.446
3106,584.3125,15274.21264,14434.141
3107,584.34375,15270.87329,14434.97
3108,584.375,15267.69194,14429.104
3109,584.40625,15264.11455,14415.705
3110,584.4375,15260.91239,14405.39
3111,584.46875,15257.93868,14403.2295
3112,584.5,15254.75567,14406.563
3113,584.53125,15251.210319999998,14409.645
3114,584.5625,15247.54563,14410.018
3115,584.59375,15243.91653,14408.949
3116,584.625,15240.47102,14407.863
3117,584.65625,15237.56892,14407.375
3118,584.6875,15235.19711,14408.445
3119,584.71875,15233.20071,14410.005
3120,584.75,15231.43891,14409.429
3121,584.78125,15230.23318,14406.025
3122,584.8125,15230.3587,14403.928
3123,584.84375,15232.58295,14407.161
3124,584.875,15234.56629,14413.505
3125,584.90625,15237.89678,14417.635
3126,584.9375,15241.55389,14420.792
3127,584.96875,15245.33912,14422.3545
3128,585.0,15250.4889,14422.862
3129,585.03125,15256.28512,14424.951
3130,585.0625,15263.07095,14428.368
3131,585.09375,15269.55247,14431.8955
3132,585.125,15277.0266,14435.465
3133,585.15625,15284.19677,14439.978
3134,585.1875,15291.02879,14445.867
3135,585.21875,15297.4388,14452.166
3136,585.25,15303.11094,14458.043
3137,585.28125,15307.821069999998,14463.511
3138,585.3125,15312.06275,14468.689
3139,585.34375,15315.362830000002,14471.286
3140,585.375,15318.41145,14463.259
3141,585.40625,15321.35193,14443.169
3142,585.4375,15323.86904,14428.775
3143,585.46875,15325.81814,14424.517
3144,585.5,15327.71168,14427.237
3145,585.53125,15329.55689,14433.827
3146,585.5625,15331.1928,14440.294
3147,585.59375,15332.95309,14445.561
3148,585.625,15334.91802,14451.1
3149,585.65625,15337.00035,14458.186
3150,585.6875,15338.80269,14465.108
3151,585.71875,15340.45585,14466.463
3152,585.75,15342.37671,14460.3
3153,585.78125,15344.40526,14450.413
3154,585.8125,15346.90687,14441.43
3155,585.84375,15350.28152,14438.38
3156,585.875,15353.82782,14440.452
3157,585.90625,15357.56784,14443.116
3158,585.9375,15361.771,14446.597
3159,585.96875,15365.95114,14452.009
3160,586.0,15370.242869999998,14458.91
3161,586.03125,15374.09925,14465.974
3162,586.0625,15378.53651,14472.908
3163,586.09375,15383.12568,14481.534
3164,586.125,15387.44749,14490.629
3165,586.15625,15391.49205,14497.668
3166,586.1875,15395.35221,14505.371
3167,586.21875,15398.27319,14513.361
3168,586.25,15400.992880000002,14520.989
3169,586.28125,15402.91375,14528.697
3170,586.3125,15403.31024,14532.813
3171,586.34375,15403.53169,14529.923
3172,586.375,15403.95575,14516.487
3173,586.40625,15404.41871,14494.613
3174,586.4375,15403.93977,14478.628
3175,586.46875,15403.02278,14477.052
3176,586.5,15401.30541,14483.883
3177,586.53125,15398.74982,14486.072
3178,586.5625,15396.45469,14482.9
3179,586.59375,15394.500369999998,14481.568
3180,586.625,15392.33009,14481.9375
3181,586.65625,15389.2644,14478.636
3182,586.6875,15386.21813,14472.606
3183,586.71875,15382.25752,14465.26
3184,586.75,15378.28553,14455.008
3185,586.78125,15374.17391,14442.07
3186,586.8125,15369.87324,14432.792
3187,586.84375,15365.499280000002,14428.764
3188,586.875,15360.89154,14427.035
3189,586.90625,15355.91966,14425.487
3190,586.9375,15351.20339,14425.877
3191,586.96875,15346.10624,14426.939
3192,587.0,15340.61366,14427.167
3193,587.03125,15334.8,14427.151
3194,587.0625,15329.2141,14427.271
3195,587.09375,15323.73486,14429.306
3196,587.125,15317.86026,14433.505
3197,587.15625,15311.91548,14437.594
3198,587.1875,15305.61727,14440.467
3199,587.21875,15298.24642,14442.726
3200,587.25,15289.53437,14444.974
3201,587.28125,15281.57743,14447.468
3202,587.3125,15273.27949,14451.184
3203,587.34375,15264.71255,14453.463
3204,587.375,15255.5505,14448.943
3205,587.40625,15246.79772,14437.249
3206,587.4375,15237.68017,14428.834
3207,587.46875,15227.86531,14426.029
3208,587.5,15217.52619,14426.027
3209,587.53125,15207.36825,14426.519
3210,587.5625,15196.880680000002,14425.294
3211,587.59375,15186.78473,14423.991
3212,587.625,15177.24594,14425.2
3213,587.65625,15167.87501,14428.681
3214,587.6875,15157.96367,14430.411
3215,587.71875,15148.34369,14428.881
3216,587.75,15139.27381,14425.023
3217,587.78125,15130.42084,14420.077
3218,587.8125,15122.14475,14416.168
3219,587.84375,15114.258719999998,14414.549
3220,587.875,15106.49228,14413.367
3221,587.90625,15099.20538,14410.605
3222,587.9375,15092.75738,14409.282
3223,587.96875,15086.80527,14410.291
3224,588.0,15081.003669999998,14412.387
3225,588.03125,15075.80554,14415.027
3226,588.0625,15070.90104,14419.166
3227,588.09375,15065.99933,14423.402
3228,588.125,15061.38375,14427.009
3229,588.15625,15057.02161,14431.496
3230,588.1875,15052.6768,14436.69
3231,588.21875,15048.08859,14441.393
3232,588.25,15043.40036,14445.185
3233,588.28125,15038.2367,14448.511
3234,588.3125,15033.59012,14451.984
3235,588.34375,15029.66917,14458.07
3236,588.375,15025.51315,14458.611
3237,588.40625,15021.19406,14443.566
3238,588.4375,15016.70781,14429.004
3239,588.46875,15011.97139,14422.631
3240,588.5,15007.32271,14421.257
3241,588.53125,15003.40663,14421.523
3242,588.5625,15000.02954,14423.672
3243,588.59375,14996.74454,14426.812
3244,588.625,14993.47811,14428.796
3245,588.65625,14990.83116,14429.582
3246,588.6875,14989.32169,14433.307
3247,588.71875,14987.63708,14437.805
3248,588.75,14985.941469999998,14435.817
3249,588.78125,14984.89787,14426.33
3250,588.8125,14985.0616,14419.983
3251,588.84375,14986.00542,14418.468
3252,588.875,14988.16325,14419.877
3253,588.90625,14991.08861,14423.3955
3254,588.9375,14993.90564,14424.809
3255,588.96875,14997.47942,14424.277
3256,589.0,15002.16844,14424.283
3257,589.03125,15006.954780000002,14425.538
3258,589.0625,15011.92758,14427.543
3259,589.09375,15016.95739,14430.02
3260,589.125,15022.67509,14433.107
3261,589.15625,15028.30902,14436.896
3262,589.1875,15033.72051,14441.05
3263,589.21875,15039.25656,14446.324
3264,589.25,15043.74925,14452.428
3265,589.28125,15047.6306,14457.675
3266,589.3125,15051.12073,14461.821
3267,589.34375,15054.52092,14464.752
3268,589.375,15057.539169999998,14458.993
3269,589.40625,15059.85584,14440.203
3270,589.4375,15061.63035,14422.845
3271,589.46875,15063.02062,14414.427
3272,589.5,15064.577980000002,14412.934
3273,589.53125,15066.26487,14414.206
3274,589.5625,15067.69204,14415.772
3275,589.59375,15068.975869999998,14416.517
3276,589.625,15070.89418,14418.668
3277,589.65625,15072.751219999998,14425.213
3278,589.6875,15074.65016,14432.367
3279,589.71875,15076.24483,14435.119
3280,589.75,15078.62761,14432.717
3281,589.78125,15080.98426,14427.958
3282,589.8125,15083.839419999998,14423.165
3283,589.84375,15087.35307,14420.002
3284,589.875,15091.43812,14417.586
3285,589.90625,15096.11686,14415.049
3286,589.9375,15102.30285,14415.942
3287,589.96875,15108.62415,14418.431
3288,590.0,15115.0886,14421.403
3289,590.03125,15122.769230000002,14427.099
3290,590.0625,15129.61922,14434.375
3291,590.09375,15136.68302,14441.533
3292,590.125,15144.29276,14447.463
3293,590.15625,15151.48716,14452.397
3294,590.1875,15159.046080000002,14458.437
3295,590.21875,15166.30434,14466.578
3296,590.25,15173.52583,14476.082
3297,590.28125,15179.92154,14484.959
3298,590.3125,15185.8495,14490.84
3299,590.34375,15192.06141,14496.388
3300,590.375,15198.363919999998,14494.921
3301,590.40625,15203.99,14478.131
3302,590.4375,15208.697369999998,14460.421
3303,590.46875,15212.91643,14450.026
3304,590.5,15217.24368,14445.638
3305,590.53125,15221.57999,14444.047
3306,590.5625,15225.791119999998,14441.189
3307,590.59375,15229.68405,14437.229
3308,590.625,15233.09242,14433.427
3309,590.65625,15235.82752,14429.809
3310,590.6875,15238.71708,14426.642
3311,590.71875,15241.81708,14425.678
3312,590.75,15244.05283,14423.396
3313,590.78125,15246.13888,14416.243
3314,590.8125,15248.75517,14411.472
3315,590.84375,15251.227530000002,14409.864
3316,590.875,15253.659930000002,14408.4
3317,590.90625,15255.96037,14406.112
3318,590.9375,15258.87956,14403.529
3319,590.96875,15262.72846,14403.392
3320,591.0,15267.24989,14407.062
3321,591.03125,15271.14378,14412.722
3322,591.0625,15274.85856,14416.614
3323,591.09375,15278.8904,14420.431
3324,591.125,15282.67751,14425.707
3325,591.15625,15286.25333,14430.481
3326,591.1875,15289.58374,14434.251
3327,591.21875,15292.7164,14438.658
3328,591.25,15295.40045,14443.999
3329,591.28125,15297.36372,14448.467
3330,591.3125,15298.3182,14450.87
3331,591.34375,15298.69534,14449.751
3332,591.375,15299.09097,14441.68
3333,591.40625,15298.910930000002,14426.254
3334,591.4375,15297.90499,14411.654
3335,591.46875,15297.1041,14405.518
3336,591.5,15295.74347,14406.37
3337,591.53125,15294.50673,14408.612
3338,591.5625,15293.839719999998,14412.947
3339,591.59375,15293.03942,14419.166
3340,591.625,15291.70109,14424.417
3341,591.65625,15290.04381,14426.561
3342,591.6875,15288.55775,14426.093
3343,591.71875,15287.69677,14424.93
3344,591.75,15287.07168,14421.885
3345,591.78125,15286.71975,14415.234
3346,591.8125,15287.1141,14409.119
3347,591.84375,15288.33837,14406.294
3348,591.875,15290.26573,14406.3
3349,591.90625,15292.53849,14407.504
3350,591.9375,15294.803440000003,14408.281
3351,591.96875,15297.22006,14408.483
3352,592.0,15300.183819999998,14409.385
3353,592.03125,15303.73277,14412.034
3354,592.0625,15307.26274,14415.596
3355,592.09375,15311.14965,14419.582
3356,592.125,15314.71764,14423.526
3357,592.15625,15318.09986,14426.8125
3358,592.1875,15321.18755,14430.241
3359,592.21875,15324.02519,14434.33
3360,592.25,15326.6249,14439.727
3361,592.28125,15329.24706,14447.839
3362,592.3125,15331.27453,14459.496
3363,592.34375,15332.50245,14468.279
3364,592.375,15333.80441,14463.677
3365,592.40625,15336.0721,14447.144
3366,592.4375,15338.73885,14438.757
3367,592.46875,15341.20698,14442.807
3368,592.5,15343.19058,14451.872
3369,592.53125,15344.888330000002,14456.891
3370,592.5625,15347.18161,14456.928
3371,592.59375,15350.12628,14456.419
3372,592.625,15353.542419999998,14458.166
3373,592.65625,15357.12136,14461.796
3374,592.6875,15360.36605,14464.554
3375,592.71875,15363.42092,14463.09
3376,592.75,15366.67025,14456.094
3377,592.78125,15370.256480000002,14446.57
3378,592.8125,15374.17927,14441.405
3379,592.84375,15378.36827,14441.423
3380,592.875,15382.67133,14444.165
3381,592.90625,15387.14052,14447.636
3382,592.9375,15391.10736,14449.705
3383,592.96875,15395.04367,14448.641
3384,593.0,15399.35437,14447.525
3385,593.03125,15403.76126,14450.344
3386,593.0625,15408.13044,14454.642
3387,593.09375,15412.53155,14458.568
3388,593.125,15417.40379,14465.008
3389,593.15625,15421.86584,14476.452
3390,593.1875,15425.349880000002,14487.112
3391,593.21875,15428.05074,14494.591
3392,593.25,15430.25077,14500.206
3393,593.28125,15431.572430000002,14504.709
3394,593.3125,15432.55819,14507.851
3395,593.34375,15432.727469999998,14508.748
3396,593.375,15432.894080000002,14500.923
3397,593.40625,15433.30055,14482.024
3398,593.4375,15432.7477,14466.894
3399,593.46875,15431.10983,14460.471
3400,593.5,15429.4116,14460.563
3401,593.53125,15427.58164,14463.987
3402,593.5625,15426.03974,14468.401
3403,593.59375,15424.56569,14473.835
3404,593.625,15422.51646,14479.896
3405,593.65625,15420.1878,14484.452
3406,593.6875,15417.3145,14484.649
3407,593.71875,15413.97362,14479.3955
3408,593.75,15411.26553,14469.778
3409,593.78125,15408.45784,14458.8955
3410,593.8125,15405.65691,14451.595
3411,593.84375,15402.77199,14446.733
3412,593.875,15398.97549,14441.232
3413,593.90625,15395.44289,14435.403
3414,593.9375,15392.27746,14432.49
3415,593.96875,15388.95346,14432.821
3416,594.0,15384.95789,14433.912
3417,594.03125,15380.945769999998,14433.936
3418,594.0625,15376.4707,14434.405
3419,594.09375,15371.602669999998,14435.106
3420,594.125,15366.75934,14436.847
3421,594.15625,15361.325530000002,14441.17
3422,594.1875,15355.67151,14445.487
3423,594.21875,15349.64696,14450.068
3424,594.25,15343.49602,14457.596
3425,594.28125,15337.0035,14468.062
3426,594.3125,15328.95827,14475.685
3427,594.34375,15321.39286,14478.953
3428,594.375,15312.95107,14473.197
3429,594.40625,15305.67657,14456.509
3430,594.4375,15299.180080000002,14448.317
3431,594.46875,15291.63081,14450.774
3432,594.5,15283.67629,14455.507
3433,594.53125,15276.098869999998,14457.823
3434,594.5625,15269.139330000002,14460.966
3435,594.59375,15262.314730000002,14466.807
3436,594.625,15255.13705,14471.653
3437,594.65625,15247.85445,14471.833
3438,594.6875,15240.77583,14470.928
3439,594.71875,15234.11354,14468.374
3440,594.75,15227.64115,14463.031
3441,594.78125,15221.07076,14456.228
3442,594.8125,15214.205130000002,14447.698
3443,594.84375,15208.1295,14442.041
3444,594.875,15202.42897,14442.0
3445,594.90625,15196.59938,14444.951
3446,594.9375,15190.81685,14446.548
3447,594.96875,15185.39715,14448.377
3448,595.0,15180.10567,14452.239
3449,595.03125,15175.190730000002,14457.569
3450,595.0625,15171.19263,14466.3
3451,595.09375,15167.900269999998,14482.676
3452,595.125,15164.13905,14502.623
3453,595.15625,15160.14182,14516.765
3454,595.1875,15156.16451,14527.556
3455,595.21875,15151.89911,14537.387
3456,595.25,15148.08216,14545.149
3457,595.28125,15142.96103,14549.699
3458,595.3125,15138.02959,14552.391
3459,595.34375,15133.421019999998,14555.917
3460,595.375,15128.47256,14547.85
3461,595.40625,15123.541969999998,14519.984
3462,595.4375,15118.174830000002,14497.5
3463,595.46875,15112.33017,14488.199
3464,595.5,15106.9815,14490.436
3465,595.53125,15101.86775,14500.216
3466,595.5625,15096.592369999997,14508.442
3467,595.59375,15091.032180000002,14512.003
3468,595.625,15085.33297,14510.9375
3469,595.65625,15079.50895,14504.933
3470,595.6875,15074.1115,14497.135
3471,595.71875,15069.03447,14492.136
3472,595.75,15063.975669999998,14485.677
3473,595.78125,15059.4868,14473.633
3474,595.8125,15056.016269999998,14467.191
3475,595.84375,15053.15261,14470.114
3476,595.875,15049.52071,14473.946
3477,595.90625,15046.379819999998,14470.239
3478,595.9375,15043.83034,14463.103
3479,595.96875,15041.87801,14459.548
3480,596.0,15040.29811,14458.963
3481,596.03125,15038.79599,14457.289
3482,596.0625,15037.77174,14455.419
3483,596.09375,15036.73478,14454.55
3484,596.125,15035.49772,14455.2
3485,596.15625,15034.16301,14457.32
3486,596.1875,15031.96221,14459.425
3487,596.21875,15029.60239,14461.66
3488,596.25,15027.18903,14465.8125
3489,596.28125,15024.01589,14473.027
3490,596.3125,15020.28762,14481.193
3491,596.34375,15015.50516,14482.712
3492,596.375,15009.80003,14467.583
3493,596.40625,15005.30889,14440.291
3494,596.4375,15001.11458,14425.274
3495,596.46875,14996.4788,14421.782
3496,596.5,14991.73292,14422.411
3497,596.53125,14987.29835,14424.57
3498,596.5625,14982.863630000002,14426.087
3499,596.59375,14978.63499,14425.772
3500,596.625,14975.47863,14426.466
3501,596.65625,14973.24391,14431.898
3502,596.6875,14970.92945,14438.74
3503,596.71875,14968.247830000002,14439.4795
3504,596.75,14966.20435,14431.933
3505,596.78125,14964.99718,14421.584
3506,596.8125,14965.21299,14415.775
3507,596.84375,14965.65743,14412.7705
3508,596.875,14966.56284,14410.178
3509,596.90625,14969.11612,14408.832
3510,596.9375,14971.75091,14408.852
3511,596.96875,14975.1431,14409.233
3512,597.0,14979.51705,14410.975
3513,597.03125,14984.74965,14416.28
3514,597.0625,14991.14486,14424.613
3515,597.09375,14997.9532,14434.542
3516,597.125,15004.35684,14442.984
3517,597.15625,15011.02226,14448.179
3518,597.1875,15018.13256,14454.163
3519,597.21875,15025.45626,14460.368
3520,597.25,15032.8063,14466.361
3521,597.28125,15040.56136,14473.983
3522,597.3125,15047.99382,14481.87
3523,597.34375,15055.32605,14485.249
3524,597.375,15062.64755,14476.485
3525,597.40625,15070.22765,14457.279
3526,597.4375,15078.53357,14445.937
3527,597.46875,15086.44661,14446.138
3528,597.5,15093.893080000002,14450.62
3529,597.53125,15101.66593,14452.678
3530,597.5625,15109.389480000002,14453.929
3531,597.59375,15117.120969999998,14455.074
3532,597.625,15125.10928,14454.5
3533,597.65625,15133.3935,14452.988
3534,597.6875,15141.48187,14455.619
3535,597.71875,15149.28669,14455.993
3536,597.75,15157.02019,14449.5205
3537,597.78125,15164.87106,14440.438
3538,597.8125,15172.934769999998,14434.047
3539,597.84375,15181.373919999998,14432.2295
3540,597.875,15189.33853,14432.046
3541,597.90625,15197.30943,14430.048
3542,597.9375,15205.07479,14427.605
3543,597.96875,15213.11048,14426.403
3544,598.0,15221.41379,14427.989
3545,598.03125,15229.1759,14432.6
3546,598.0625,15236.76422,14436.927
3547,598.09375,15244.27978,14442.416
3548,598.125,15251.1127,14449.513
3549,598.15625,15257.88201,14456.933
3550,598.1875,15264.16909,14468.459
3551,598.21875,15269.31501,14479.478
3552,598.25,15273.49242,14485.689
3553,598.28125,15276.91069,14489.851
3554,598.3125,15280.12943,14495.375
3555,598.34375,15282.69868,14501.531
3556,598.375,15284.63337,14495.428
3557,598.40625,15285.42722,14470.694
3558,598.4375,15286.00132,14449.044
3559,598.46875,15286.41111,14441.769
3560,598.5,15286.72093,14445.461
3561,598.53125,15287.04732,14453.258
3562,598.5625,15287.023469999998,14463.123
3563,598.59375,15286.10596,14469.371
3564,598.625,15285.02835,14470.881
3565,598.65625,15283.69245,14471.473
3566,598.6875,15281.90883,14469.401
3567,598.71875,15280.20339,14463.36
3568,598.75,15278.84535,14454.419
3569,598.78125,15277.78204,14445.261
3570,598.8125,15276.83746,14439.422
3571,598.84375,15275.72863,14435.921
3572,598.875,15274.7322,14433.042
3573,598.90625,15274.23161,14431.322
3574,598.9375,15273.749719999998,14432.479
3575,598.96875,15273.107080000002,14433.565
3576,599.0,15272.63566,14433.587
3577,599.03125,15272.49787,14435.128
3578,599.0625,15272.42656,14438.59
3579,599.09375,15272.297519999998,14443.06
3580,599.125,15272.04874,14447.3125
3581,599.15625,15271.18634,14450.656
3582,599.1875,15270.44966,14454.22
3583,599.21875,15269.35086,14460.699
3584,599.25,15268.06327,14471.122
3585,599.28125,15266.16565,14483.004
3586,599.3125,15263.547519999998,14491.696
3587,599.34375,15260.79668,14495.493
3588,599.375,15257.4059,14487.333
3589,599.40625,15254.909630000002,14465.591
3590,599.4375,15252.67254,14452.162
3591,599.46875,15249.84241,14451.348
3592,599.5,15246.4856,14455.344
3593,599.53125,15243.11185,14457.292
3594,599.5625,15239.9378,14456.821
3595,599.59375,15237.2139,14455.0
3596,599.625,15235.015130000002,14454.046
3597,599.65625,15233.28603,14457.0625
3598,599.6875,15231.6477,14463.933
3599,599.71875,15229.603830000002,14467.555
3600,599.75,15227.46619,14461.992
3601,599.78125,15226.01617,14450.981
3602,599.8125,15225.50553,14445.641
3603,599.84375,15225.51505,14445.882
3604,599.875,15226.20219,14447.928
3605,599.90625,15226.63021,14449.791
3606,599.9375,15227.15526,14447.101
3607,599.96875,15228.37279,14442.563
3608,600.0,15230.63661,14442.44
3609,600.03125,15233.5011,14448.778
3610,600.0625,15236.16409,14455.247
3611,600.09375,15239.05085,14460.259
3612,600.125,15242.65215,14467.504
3613,600.15625,15246.02762,14479.005
3614,600.1875,15248.8269,14490.022
3615,600.21875,15251.08059,14497.149
3616,600.25,15253.09309,14501.729
3617,600.28125,15254.55379,14505.572
3618,600.3125,15255.77674,14507.265
3619,600.34375,15257.10978,14508.265
3620,600.375,15257.70346,14499.019
3621,600.40625,15257.76193,14472.521
3622,600.4375,15257.87009,14450.828
3623,600.46875,15257.83988,14444.776
3624,600.5,15257.21589,14447.965
3625,600.53125,15255.68749,14449.369
3626,600.5625,15254.50165,14447.898
3627,600.59375,15254.14628,14451.66
3628,600.625,15253.50669,14461.63
3629,600.65625,15252.42229,14469.793
3630,600.6875,15251.11567,14473.624
3631,600.71875,15249.595130000003,14472.816
3632,600.75,15248.03245,14465.538
3633,600.78125,15246.461130000003,14452.815
3634,600.8125,15245.19257,14442.139
3635,600.84375,15244.29199,14436.965
3636,600.875,15243.27639,14434.365
3637,600.90625,15241.994969999998,14430.563
3638,600.9375,15240.609530000002,14426.685
3639,600.96875,15238.77667,14423.151
3640,601.0,15236.97238,14420.405
3641,601.03125,15234.49311,14419.527
3642,601.0625,15232.37875,14420.122
3643,601.09375,15229.62251,14422.787
3644,601.125,15226.12099,14427.137
3645,601.15625,15222.379180000002,14431.5205
3646,601.1875,15218.07395,14436.858
3647,601.21875,15213.5241,14442.324
3648,601.25,15207.42274,14446.372
3649,601.28125,15201.6371,14449.86
3650,601.3125,15196.43106,14456.292
3651,601.34375,15190.88657,14466.655
3652,601.375,15184.54865,14470.152
3653,601.40625,15178.60871,14457.274
3654,601.4375,15172.61445,14446.624
3655,601.46875,15166.39366,14443.795
3656,601.5,15160.30902,14445.722
3657,601.53125,15154.20712,14450.712
3658,601.5625,15147.83506,14452.327
3659,601.59375,15141.38402,14448.815
3660,601.625,15135.6208,14444.199
3661,601.65625,15129.677930000002,14442.425
3662,601.6875,15124.12949,14443.746
3663,601.71875,15118.94738,14446.305
3664,601.75,15114.06779,14447.226
3665,601.78125,15108.94689,14444.07
3666,601.8125,15103.589419999998,14437.889
3667,601.84375,15098.65759,14432.841
3668,601.875,15094.50976,14431.493
3669,601.90625,15090.3001,14432.525
3670,601.9375,15086.2377,14431.17
3671,601.96875,15082.86276,14431.386
3672,602.0,15079.36357,14434.859
3673,602.03125,15075.9483,14437.671
3674,602.0625,15072.72279,14441.401
3675,602.09375,15069.258,14445.837
3676,602.125,15065.59246,14449.6455
3677,602.15625,15061.860880000002,14452.998
3678,602.1875,15057.74478,14455.992
3679,602.21875,15052.98124,14459.263
3680,602.25,15048.08246,14463.334
3681,602.28125,15043.46749,14469.515
3682,602.3125,15038.65017,14481.972
3683,602.34375,15033.06226,14492.229
3684,602.375,15026.85659,14483.721
3685,602.40625,15020.79625,14456.855
3686,602.4375,15015.05681,14435.95
3687,602.46875,15009.10802,14429.6875
3688,602.5,15002.77351,14431.486
3689,602.53125,14996.58576,14432.003
3690,602.5625,14991.017219999998,14430.533
3691,602.59375,14986.68546,14433.535
3692,602.625,14982.97822,14443.918
3693,602.65625,14978.60275,14456.611
3694,602.6875,14973.95351,14460.474
3695,602.71875,14969.91986,14455.151
3696,602.75,14967.15447,14448.006
3697,602.78125,14965.40574,14442.953
3698,602.8125,14964.082380000002,14437.787
3699,602.84375,14963.13682,14432.098
3700,602.875,14963.291680000002,14427.573
