,Time (d),NH4_meas_Pearson_NPC (gN/m3),NH4_pred_Pearson_NPC (gN/m3)
2071,551.96875,0.697842264,0.7793965
2072,552.0,0.69503415,0.78065383
2073,552.03125,0.69145851,0.7793219
2074,552.0625,0.686689903,0.7767508
2075,552.09375,0.68046606,0.77414703
2076,552.125,0.672970155,0.77124894
2077,552.15625,0.664827239,0.76767004
2078,552.1875,0.656727036,0.76325244
2079,552.21875,0.649154777,0.7586717
2080,552.25,0.642273324,0.75421304
2081,552.28125,0.635856133,0.7504304
2082,552.3125,0.629569645,0.7469529
2083,552.34375,0.623070653,0.74087596
2084,552.375,0.615990119,0.73192143
2085,552.40625,0.608341317,0.7166788
2086,552.4375,0.600427729,0.69962627
2087,552.46875,0.5925925879999999,0.6892858
2088,552.5,0.585266196,0.6850521
2089,552.53125,0.578850956,0.6827193
2090,552.5625,0.5737565570000001,0.68112236
2091,552.59375,0.570259912,0.6801899
2092,552.625,0.5683570410000001,0.6800693
2093,552.65625,0.567734097,0.68113893
2094,552.6875,0.5679388360000001,0.6851753
2095,552.71875,0.56849435,0.6914586
2096,552.75,0.568944177,0.695748
2097,552.78125,0.568949399,0.69605416
2098,552.8125,0.568455481,0.69686306
2099,552.84375,0.567704625,0.7027534
2100,552.875,0.567104367,0.7112571
2101,552.90625,0.566967954,0.7195216
2102,552.9375,0.5674044779999999,0.7265766
2103,552.96875,0.5683977060000001,0.7320073
2104,553.0,0.5698933279999999,0.73462397
2105,553.03125,0.571861375,0.73466074
2106,553.0625,0.574249572,0.73422486
2107,553.09375,0.576909555,0.73387
2108,553.125,0.579607019,0.73458135
2109,553.15625,0.582076006,0.73566043
2110,553.1875,0.5841053620000001,0.735381
2111,553.21875,0.58557938,0.7343046
2112,553.25,0.586458145,0.7335143
2113,553.28125,0.586732818,0.7328494
2114,553.3125,0.586396989,0.7319716
2115,553.34375,0.585424661,0.7297963
2116,553.375,0.583776515,0.72190887
2117,553.40625,0.581414707,0.70487326
2118,553.4375,0.578340802,0.6878877
2119,553.46875,0.574681865,0.6786982
2120,553.5,0.570725113,0.67697597
2121,553.53125,0.566951797,0.6786641
2122,553.5625,0.563957696,0.6802775
2123,553.59375,0.562292595,0.6825772
2124,553.625,0.562273015,0.68553734
2125,553.65625,0.563942123,0.6893675
2126,553.6875,0.567190217,0.69545174
2127,553.71875,0.5717304679999999,0.7018874
2128,553.75,0.577057629,0.7055116
2129,553.78125,0.58274586,0.70589113
2130,553.8125,0.588638976,0.7094367
2131,553.84375,0.5947397529999999,0.71809405
2132,553.875,0.6009773629999999,0.72931755
2133,553.90625,0.607228965,0.741239
2134,553.9375,0.613573892,0.7509995
2135,553.96875,0.620475474,0.7573662
2136,554.0,0.628618401,0.7614855
2137,554.03125,0.63841942,0.7637226
2138,554.0625,0.649694345,0.76498777
2139,554.09375,0.661591177,0.76679856
2140,554.125,0.6726869409999999,0.7687437
2141,554.15625,0.681471371,0.7696109
2142,554.1875,0.687236108,0.7692321
2143,554.21875,0.6902103359999999,0.7694119
2144,554.25,0.69109479,0.7694331
2145,554.28125,0.6905665609999999,0.7686376
2146,554.3125,0.6889545709999999,0.7675597
2147,554.34375,0.6862489829999999,0.76483953
2148,554.375,0.682365818,0.75660104
2149,554.40625,0.6772191590000001,0.739556
2150,554.4375,0.670944557,0.72307694
2151,554.46875,0.663947835,0.71307534
2152,554.5,0.656863222,0.71039385
2153,554.53125,0.651011036,0.71096903
2154,554.5625,0.647882999,0.7123188
2155,554.59375,0.6484921370000001,0.7149632
2156,554.625,0.652970795,0.7171185
2157,554.65625,0.6604377029999999,0.71935683
2158,554.6875,0.669672212,0.7233433
2159,554.71875,0.67955503,0.72930574
2160,554.75,0.6890152740000001,0.7332312
2161,554.78125,0.6972710109999999,0.73488
2162,554.8125,0.7037132070000001,0.7410973
2163,554.84375,0.707974227,0.7507961
2164,554.875,0.71005969,0.76149
2165,554.90625,0.710423696,0.7706905
2166,554.9375,0.710260852,0.7764448
2167,554.96875,0.711354988,0.78139615
2168,555.0,0.7157194090000001,0.7862181
2169,555.03125,0.724758008,0.7883911
2170,555.0625,0.738218145,0.7889511
2171,555.09375,0.7541919770000001,0.79055655
2172,555.125,0.7701920040000001,0.7928319
2173,555.15625,0.7842866599999999,0.7942968
2174,555.1875,0.7952781040000001,0.7955049
2175,555.21875,0.8023577940000001,0.7965405
2176,555.25,0.804935304,0.7967718
2177,555.28125,0.8028203749999999,0.79654235
2178,555.3125,0.796193908,0.7960014
2179,555.34375,0.7856122109999999,0.79310715
2180,555.375,0.771939225,0.7832749
2181,555.40625,0.755917785,0.76380163
2182,555.4375,0.7385269040000001,0.7454376
2183,555.46875,0.7211462649999999,0.7356376
2184,555.5,0.7048765290000001,0.73343223
2185,555.53125,0.6904924029999999,0.7348366
2186,555.5625,0.6791840370000001,0.73707324
2187,555.59375,0.671848223,0.7372985
2188,555.625,0.668380845,0.7381155
2189,555.65625,0.668394877,0.7407378
2190,555.6875,0.671515692,0.745045
2191,555.71875,0.677159506,0.7508505
2192,555.75,0.684274125,0.75506
2193,555.78125,0.6917126379999999,0.75722164
2194,555.8125,0.698579015,0.7629777
2195,555.84375,0.704675993,0.7715939
2196,555.875,0.710969029,0.7809005
2197,555.90625,0.719624094,0.79034424
2198,555.9375,0.733456765,0.79926485
2199,555.96875,0.754338299,0.80829245
2200,556.0,0.781067164,0.814907
2201,556.03125,0.810107455,0.8188013
2202,556.0625,0.837958098,0.82261306
2203,556.09375,0.861918871,0.82684183
2204,556.125,0.879935279,0.82913506
2205,556.15625,0.8912726050000002,0.82995313
2206,556.1875,0.896074615,0.8311711
2207,556.21875,0.8951756909999998,0.8311773
2208,556.25,0.889519006,0.82996184
2209,556.28125,0.879747605,0.828148
2210,556.3125,0.866449087,0.8256284
2211,556.34375,0.8504268129999999,0.82126915
2212,556.375,0.8326373060000001,0.81156677
2213,556.40625,0.8136553969999999,0.7938761
2214,556.4375,0.794069377,0.77731514
2215,556.46875,0.774442764,0.76864487
2216,556.5,0.7553442560000001,0.7669657
2217,556.53125,0.7387417479999999,0.7665296
2218,556.5625,0.727619377,0.7643221
2219,556.59375,0.7250131490000001,0.76400644
2220,556.625,0.73243502,0.76528496
2221,556.65625,0.748409486,0.76791996
2222,556.6875,0.7694062340000002,0.7727798
2223,556.71875,0.791131106,0.7790407
2224,556.75,0.809388295,0.782921
2225,556.78125,0.821423675,0.78370625
2226,556.8125,0.826273186,0.78637075
2227,556.84375,0.82416083,0.79257786
2228,556.875,0.816075874,0.80095094
2229,556.90625,0.80366449,0.80909765
2230,556.9375,0.789361091,0.8146636
2231,556.96875,0.7761135420000002,0.8175261
2232,557.0,0.7668230250000001,0.8185725
2233,557.03125,0.763624526,0.8178852
2234,557.0625,0.7667633620000002,0.8161974
2235,557.09375,0.774393481,0.81488633
2236,557.125,0.78377377,0.81448215
2237,557.15625,0.792320028,0.81395996
2238,557.1875,0.797892844,0.8132301
2239,557.21875,0.7990287150000001,0.810775
2240,557.25,0.795230085,0.8074011
2241,557.28125,0.786798853,0.80376285
2242,557.3125,0.774616757,0.79971385
2243,557.34375,0.759711345,0.7945057
2244,557.375,0.743151226,0.7850459
2245,557.40625,0.725566499,0.7686006
2246,557.4375,0.707802974,0.7516181
2247,557.46875,0.690997581,0.74012655
2248,557.5,0.6759701459999999,0.7349176
2249,557.53125,0.663425562,0.7328673
2250,557.5625,0.654045925,0.73165506
2251,557.59375,0.648286234,0.7313515
2252,557.625,0.646060298,0.7317493
2253,557.65625,0.64657127,0.7331218
2254,557.6875,0.648814551,0.7362642
2255,557.71875,0.651967671,0.740338
2256,557.75,0.6554511,0.74262094
2257,557.78125,0.658832082,0.74326926
2258,557.8125,0.661723525,0.7471939
2259,557.84375,0.663770173,0.7546272
2260,557.875,0.6648043260000001,0.7634063
2261,557.90625,0.6650806429999999,0.77251893
2262,557.9375,0.665433677,0.7801672
2263,557.96875,0.6671052789999999,0.7858876
2264,558.0,0.6713297559999999,0.79055214
2265,558.03125,0.6787344129999999,0.792797
2266,558.0625,0.689066483,0.793396
2267,558.09375,0.701273879,0.79527664
2268,558.125,0.713423425,0.7955896
2269,558.15625,0.7239480169999999,0.7949301
2270,558.1875,0.7320763459999999,0.79514784
2271,558.21875,0.737725524,0.7944246
2272,558.25,0.74108053,0.79263055
2273,558.28125,0.742154477,0.79031134
2274,558.3125,0.740727627,0.78770244
2275,558.34375,0.736493589,0.78409797
2276,558.375,0.729247704,0.7757978
2277,558.40625,0.719105647,0.76070076
2278,558.4375,0.706746385,0.74608535
2279,558.46875,0.693329821,0.7368848
2280,558.5,0.68007058,0.732891
2281,558.53125,0.668089673,0.73154294
2282,558.5625,0.658295986,0.73053795
2283,558.59375,0.6511996720000001,0.72983193
2284,558.625,0.646867266,0.7302806
2285,558.65625,0.6450088629999999,0.73244953
2286,558.6875,0.6450915070000001,0.7358749
2287,558.71875,0.646347927,0.73865306
2288,558.75,0.647950456,0.73959947
2289,558.78125,0.649258061,0.7390055
2290,558.8125,0.649794604,0.74130774
2291,558.84375,0.649331722,0.74697864
2292,558.875,0.647906742,0.7545956
2293,558.90625,0.645863187,0.7611618
2294,558.9375,0.643753225,0.7657218
2295,558.96875,0.642124418,0.76997185
2296,559.0,0.6414113889999999,0.77318543
2297,559.03125,0.6418444329999999,0.7744033
2298,559.0625,0.643405755,0.77414215
2299,559.09375,0.645835079,0.77270395
2300,559.125,0.648825643,0.77180266
2301,559.15625,0.652071729,0.77137345
2302,559.1875,0.65517816,0.7703804
2303,559.21875,0.657617331,0.7692
2304,559.25,0.6589053420000001,0.76754147
2305,559.28125,0.658719892,0.7653081
2306,559.3125,0.657002551,0.7630862
2307,559.34375,0.653864201,0.76015496
2308,559.375,0.6493787529999999,0.7527784
2309,559.40625,0.643482171,0.73694026
2310,559.4375,0.6362692010000001,0.72066283
2311,559.46875,0.628118119,0.7102827
2312,559.5,0.619482093,0.7071907
2313,559.53125,0.611228289,0.70754457
2314,559.5625,0.604476409,0.70774233
2315,559.59375,0.599936122,0.7080019
2316,559.625,0.597900514,0.7097259
2317,559.65625,0.598119237,0.71345
2318,559.6875,0.600032268,0.7176546
2319,559.71875,0.6030996820000001,0.7216578
2320,559.75,0.606926299,0.72354704
2321,559.78125,0.611242606,0.7238735
2322,559.8125,0.615697476,0.7277602
2323,559.84375,0.619653187,0.73561406
2324,559.875,0.622380175,0.7424392
2325,559.90625,0.623731649,0.74766225
2326,559.9375,0.624254347,0.7536697
2327,559.96875,0.624807184,0.7587779
2328,560.0,0.625939783,0.76237893
2329,560.03125,0.6276155,0.76333374
2330,560.0625,0.62940173,0.76215273
2331,560.09375,0.63083336,0.7608823
2332,560.125,0.631624399,0.7595707
2333,560.15625,0.631660861,0.7578012
2334,560.1875,0.6309323410000001,0.75560474
2335,560.21875,0.629472355,0.7535528
2336,560.25,0.6273457060000001,0.7509776
2337,560.28125,0.62458949,0.7481163
2338,560.3125,0.621195615,0.7456655
2339,560.34375,0.6171473820000001,0.7426879
2340,560.375,0.612471188,0.73407435
2341,560.40625,0.6071287470000001,0.7164753
2342,560.4375,0.601209478,0.69859886
2343,560.46875,0.595049649,0.6879182
2344,560.5,0.58905688,0.684528
2345,560.53125,0.583722355,0.6840849
2346,560.5625,0.579650215,0.6846447
2347,560.59375,0.577300842,0.6859363
2348,560.625,0.576870798,0.6896462
2349,560.65625,0.578261801,0.6949838
2350,560.6875,0.58102027,0.69986534
2351,560.71875,0.5845811360000001,0.7048015
2352,560.75,0.58850528,0.70894015
2353,560.78125,0.5925318629999999,0.7118191
2354,560.8125,0.5964755070000001,0.716657
2355,560.84375,0.600216749,0.7250465
2356,560.875,0.603842925,0.73521394
2357,560.90625,0.607805016,0.7451578
2358,560.9375,0.612763717,0.75435007
2359,560.96875,0.6192015000000001,0.7623525
2360,561.0,0.6271714660000001,0.7687123
2361,561.03125,0.636463152,0.7721069
2362,561.0625,0.646790537,0.773608
2363,561.09375,0.657759454,0.77455497
2364,561.125,0.668793595,0.77553004
2365,561.15625,0.6790859359999999,0.7759505
2366,561.1875,0.687699262,0.77582633
2367,561.21875,0.693843037,0.77526844
2368,561.25,0.696976962,0.77432996
2369,561.28125,0.6969436659999999,0.77315855
2370,561.3125,0.693913087,0.77182853
2371,561.34375,0.688195786,0.76992226
2372,561.375,0.680218042,0.7623831
2373,561.40625,0.670441838,0.74517995
2374,561.4375,0.659540075,0.7285819
2375,561.46875,0.648419302,0.7189349
2376,561.5,0.638002052,0.7149743
2377,561.53125,0.629115414,0.7144001
2378,561.5625,0.622502563,0.71491647
2379,561.59375,0.61871627,0.7156233
2380,561.625,0.617823349,0.7167341
2381,561.65625,0.6193450079999999,0.7188874
2382,561.6875,0.622764494,0.7228886
2383,561.71875,0.6278201720000001,0.72794837
2384,561.75,0.634350699,0.7315722
2385,561.78125,0.641848587,0.7331959
2386,561.8125,0.649570743,0.7368515
2387,561.84375,0.65690078,0.74609077
2388,561.875,0.6634807070000001,0.7568041
2389,561.90625,0.669515156,0.7658017
2390,561.9375,0.675838763,0.77319044
2391,561.96875,0.683749959,0.78105474
2392,562.0,0.6943480679999999,0.78741884
2393,562.03125,0.70789974,0.7900094
2394,562.0625,0.723941405,0.79099166
2395,562.09375,0.741646048,0.7925543
2396,562.125,0.7598060469999999,0.79408616
2397,562.15625,0.7771664979999998,0.7956348
2398,562.1875,0.7924532029999999,0.79773605
2399,562.21875,0.804467982,0.79913235
2400,562.25,0.812231451,0.8005568
2401,562.28125,0.8149467970000001,0.8028074
2402,562.3125,0.8121221409999999,0.8040632
2403,562.34375,0.803634676,0.80368644
2404,562.375,0.7899429670000001,0.7967468
2405,562.40625,0.771818542,0.7801592
2406,562.4375,0.751330287,0.764953
2407,562.46875,0.7316625390000001,0.7546973
2408,562.5,0.7152908040000001,0.75194687
2409,562.53125,0.705253523,0.7534322
2410,562.5625,0.703793115,0.75311077
2411,562.59375,0.711065685,0.7530812
2412,562.625,0.7253571479999998,0.7557227
2413,562.65625,0.743886907,0.7615126
2414,562.6875,0.7631459290000001,0.769137
2415,562.71875,0.779640503,0.7751446
2416,562.75,0.791201113,0.7786502
2417,562.78125,0.79730305,0.7804218
2418,562.8125,0.798799023,0.78434056
2419,562.84375,0.797240524,0.79268914
2420,562.875,0.794407588,0.8022893
2421,562.90625,0.792113788,0.80958223
2422,562.9375,0.792074407,0.81424296
2423,562.96875,0.7956359489999999,0.8186241
2424,563.0,0.802998679,0.821358
2425,563.03125,0.8130362720000001,0.8216846
2426,563.0625,0.8241007990000001,0.821351
2427,563.09375,0.8346404520000001,0.8208364
2428,563.125,0.843203736,0.8203832
2429,563.15625,0.8482990970000001,0.8199349
2430,563.1875,0.8485995740000001,0.81903553
2431,563.21875,0.843411364,0.8170187
2432,563.25,0.8326145119999999,0.8160387
2433,563.28125,0.817098661,0.81522423
2434,563.3125,0.798341395,0.81166476
2435,563.34375,0.777940245,0.8074526
2436,563.375,0.758238915,0.7973195
2437,563.40625,0.7405761660000001,0.7791853
2438,563.4375,0.725866399,0.76272976
2439,563.46875,0.714540242,0.75294536
2440,563.5,0.7060928209999999,0.750589
2441,563.53125,0.700190387,0.7509007
2442,563.5625,0.696958702,0.74996537
2443,563.59375,0.6969909590000001,0.75027233
2444,563.625,0.7009222009999999,0.7527503
2445,563.65625,0.708456612,0.75649464
2446,563.6875,0.718125935,0.7608288
2447,563.71875,0.728410688,0.7658843
2448,563.75,0.7383678309999999,0.77000815
2449,563.78125,0.747174605,0.7720409
2450,563.8125,0.753758055,0.776339
2451,563.84375,0.7567716240000001,0.78683937
2452,563.875,0.7557113329999999,0.797364
2453,563.90625,0.7524079479999999,0.80407685
2454,563.9375,0.750804156,0.80786
2455,563.96875,0.7553145640000001,0.81078696
2456,564.0,0.768320775,0.8134299
2457,564.03125,0.7882939520000002,0.8151743
2458,564.0625,0.8105322090000002,0.81604517
2459,564.09375,0.829870537,0.8166297
2460,564.125,0.8428040360000001,0.8167245
2461,564.15625,0.8479847379999998,0.81571615
2462,564.1875,0.8456967400000001,0.8133999
2463,564.21875,0.8370054379999999,0.81017244
2464,564.25,0.8230421949999999,0.8071771
2465,564.28125,0.805272859,0.8030633
2466,564.3125,0.78526759,0.7967999
2467,564.34375,0.764088407,0.7901368
2468,564.375,0.742665247,0.77960384
2469,564.40625,0.7218807929999999,0.76103246
2470,564.4375,0.7025907459999999,0.7416298
2471,564.46875,0.6854305690000001,0.72827137
2472,564.5,0.670777987,0.72176635
2473,564.53125,0.659084252,0.7194594
2474,564.5625,0.650846856,0.71795887
2475,564.59375,0.6463273,0.71696806
2476,564.625,0.6448708329999999,0.71809214
2477,564.65625,0.645559931,0.7212357
2478,564.6875,0.647454645,0.7258406
2479,564.71875,0.649632687,0.73065495
2480,564.75,0.651386914,0.73343015
2481,564.78125,0.652383335,0.7339116
2482,564.8125,0.652649647,0.7375732
2483,564.84375,0.652445708,0.74550605
2484,564.875,0.6520836,0.7536856
2485,564.90625,0.651886477,0.7611134
2486,564.9375,0.6522726329999999,0.76815593
2487,564.96875,0.653731101,0.77429473
2488,565.0,0.656567217,0.77884674
2489,565.03125,0.660573938,0.78021103
2490,565.0625,0.665065789,0.7790056
2491,565.09375,0.669301668,0.7781114
2492,565.125,0.6727707690000001,0.7777728
2493,565.15625,0.675259112,0.7771162
2494,565.1875,0.676721398,0.77678543
2495,565.21875,0.677141826,0.7768998
2496,565.25,0.6764970440000001,0.7766183
2497,565.28125,0.674780459,0.7761174
2498,565.3125,0.672010585,0.7753622
2499,565.34375,0.668294524,0.7730801
2500,565.375,0.663792327,0.76585096
2501,565.40625,0.658625407,0.7510852
2502,565.4375,0.653010223,0.7351542
2503,565.46875,0.647250478,0.72498536
2504,565.5,0.641568765,0.7235376
2505,565.53125,0.636405772,0.72590256
2506,565.5625,0.632196835,0.72643554
2507,565.59375,0.629257549,0.7273269
2508,565.625,0.6278483579999999,0.7286278
2509,565.65625,0.62795617,0.73010325
2510,565.6875,0.629335787,0.7328468
2511,565.71875,0.631747917,0.7372861
2512,565.75,0.634985506,0.74064326
2513,565.78125,0.63882516,0.74233156
2514,565.8125,0.642905184,0.7465358
2515,565.84375,0.6467251310000001,0.75315315
2516,565.875,0.64993917,0.76193106
2517,565.90625,0.652550421,0.7713949
2518,565.9375,0.6548885179999999,0.7786423
2519,565.96875,0.65745972,0.78329986
2520,566.0,0.66072652,0.78683275
2521,566.03125,0.664999625,0.7893329
2522,566.0625,0.670383841,0.7902413
2523,566.09375,0.6766660440000001,0.79116786
2524,566.125,0.6832043459999999,0.79196024
2525,566.15625,0.689207137,0.79241735
2526,566.1875,0.693880568,0.79293674
2527,566.21875,0.696599882,0.79265153
2528,566.25,0.697093631,0.79237837
2529,566.28125,0.695369273,0.7919167
2530,566.3125,0.6917958890000001,0.7902513
2531,566.34375,0.686826467,0.78769624
2532,566.375,0.680848606,0.7817393
2533,566.40625,0.674279181,0.7683951
2534,566.4375,0.667405942,0.7541928
2535,566.46875,0.66045753,0.74729353
2536,566.5,0.654020811,0.74682426
2537,566.53125,0.649082306,0.7478187
2538,566.5625,0.6466383960000001,0.7477433
2539,566.59375,0.647376475,0.74710816
2540,566.625,0.651491655,0.7469053
2541,566.65625,0.658438388,0.7483429
2542,566.6875,0.666888664,0.7524001
2543,566.71875,0.675052745,0.75844157
2544,566.75,0.6810528809999999,0.7632222
2545,566.78125,0.683571919,0.76550186
2546,566.8125,0.6823889129999999,0.7692131
2547,566.84375,0.678225113,0.7754279
2548,566.875,0.672503483,0.78176117
2549,566.90625,0.666923145,0.7867179
2550,566.9375,0.6628591079999999,0.7899759
2551,566.96875,0.661288358,0.79320556
2552,567.0,0.662814604,0.79650486
2553,567.03125,0.667022043,0.7973018
2554,567.0625,0.672252904,0.79543716
2555,567.09375,0.6767536999999999,0.79444987
2556,567.125,0.679542808,0.7933431
2557,567.15625,0.6805270240000001,0.7912675
2558,567.1875,0.680011055,0.78918946
2559,567.21875,0.6782874609999999,0.78739727
2560,567.25,0.675420505,0.7850078
2561,567.28125,0.6712266809999999,0.78149396
2562,567.3125,0.665391139,0.77769524
2563,567.34375,0.65768411,0.77445567
2564,567.375,0.648235241,0.7675114
2565,567.40625,0.6372396770000001,0.75477165
2566,567.4375,0.6253005779999999,0.7426679
2567,567.46875,0.613515255,0.73522824
2568,567.5,0.603078259,0.7324746
2569,567.53125,0.595402756,0.7316211
2570,567.5625,0.5917063379999999,0.7317993
2571,567.59375,0.592336792,0.7318227
2572,567.625,0.5967850889999999,0.73289335
2573,567.65625,0.60414785,0.73640674
2574,567.6875,0.613166069,0.7426779
2575,567.71875,0.6221920989999999,0.7502558
2576,567.75,0.62983142,0.75605184
2577,567.78125,0.636174899,0.76079035
2578,567.8125,0.642968181,0.7678974
2579,567.84375,0.652644474,0.77524024
2580,567.875,0.667293289,0.7838831
2581,567.90625,0.688341642,0.8060179
2582,567.9375,0.715425894,0.8399239
2583,567.96875,0.7456701359999999,0.8711135
2584,568.0,0.775521448,0.89495456
2585,568.03125,0.802748279,0.90837955
2586,568.0625,0.826514785,0.91497386
2587,568.09375,0.8460535220000001,0.918227
2588,568.125,0.8599509309999999,0.9178741
2589,568.15625,0.8664468409999999,0.9163564
2590,568.1875,0.86391728,0.9179015
2591,568.21875,0.851990682,0.91471255
2592,568.25,0.8324053909999999,0.9011022
2593,568.28125,0.8080992790000001,0.8818698
2594,568.3125,0.782323224,0.8642559
2595,568.34375,0.757336087,0.8392141
2596,568.375,0.7336582629999999,0.7950435
2597,568.40625,0.711006193,0.75937
2598,568.4375,0.689325492,0.74354166
2599,568.46875,0.669120834,0.7327675
2600,568.5,0.6514800470000001,0.7261754
2601,568.53125,0.637756653,0.7223958
2602,568.5625,0.629648262,0.72093815
2603,568.59375,0.6277025589999999,0.71906817
2604,568.625,0.630838442,0.7186212
2605,568.65625,0.637478738,0.7198207
2606,568.6875,0.646046308,0.7225683
2607,568.71875,0.654943433,0.72573394
2608,568.75,0.662682578,0.72767293
2609,568.78125,0.668004977,0.72756296
2610,568.8125,0.670225831,0.7298231
2611,568.84375,0.669185964,0.73785496
2612,568.875,0.6653230920000001,0.74795026
2613,568.90625,0.659735179,0.755462
2614,568.9375,0.6540280079999999,0.75976855
2615,568.96875,0.650047599,0.76286584
2616,569.0,0.649272744,0.7641427
2617,569.03125,0.652146386,0.7641045
2618,569.0625,0.65790017,0.7644171
2619,569.09375,0.664720998,0.7644914
2620,569.125,0.670568859,0.7631472
2621,569.15625,0.674333353,0.7610635
2622,569.1875,0.6758890879999999,0.75926024
2623,569.21875,0.675583267,0.7567269
2624,569.25,0.6736656959999999,0.7541679
2625,569.28125,0.67022038,0.75121087
2626,569.3125,0.665231406,0.74783206
2627,569.34375,0.658594805,0.7442355
2628,569.375,0.650231242,0.7359843
2629,569.40625,0.640236305,0.719512
2630,569.4375,0.6291275829999999,0.7014209
2631,569.46875,0.617835895,0.6890916
2632,569.5,0.607419947,0.6848277
2633,569.53125,0.598970575,0.6843621
2634,569.5625,0.5932268479999999,0.6839433
2635,569.59375,0.590508755,0.68589187
2636,569.625,0.590721826,0.68875086
2637,569.65625,0.593281097,0.69234097
2638,569.6875,0.597480708,0.699235
2639,569.71875,0.60265459,0.7065492
2640,569.75,0.608200772,0.71036935
2641,569.78125,0.613766196,0.71168697
2642,569.8125,0.619173014,0.7177636
2643,569.84375,0.624161957,0.7290122
2644,569.875,0.628417256,0.73966616
2645,569.90625,0.632297694,0.74908715
2646,569.9375,0.6371532910000001,0.7580292
2647,569.96875,0.644747957,0.7645461
2648,570.0,0.656216476,0.7696874
2649,570.03125,0.671178587,0.7732324
2650,570.0625,0.687846831,0.7752812
2651,570.09375,0.70412427,0.7769423
2652,570.125,0.718651924,0.7781284
2653,570.15625,0.73108426,0.77870697
2654,570.1875,0.741511985,0.77911234
2655,570.21875,0.7496437,0.7800401
2656,570.25,0.75456527,0.77979743
2657,570.28125,0.755470993,0.7784312
2658,570.3125,0.752152753,0.7769881
2659,570.34375,0.7450609770000002,0.7746795
2660,570.375,0.7349307509999999,0.76773566
2661,570.40625,0.7226834879999999,0.7518338
2662,570.4375,0.7093151529999999,0.7329064
2663,570.46875,0.6957933190000001,0.72000533
2664,570.5,0.6830896040000001,0.71505535
2665,570.53125,0.672178767,0.71375364
2666,570.5625,0.663656056,0.7133193
2667,570.59375,0.657710616,0.7150166
2668,570.625,0.654266448,0.7178862
2669,570.65625,0.652992667,0.7212467
2670,570.6875,0.653545915,0.7265519
2671,570.71875,0.655501812,0.73105055
2672,570.75,0.658371333,0.7330878
2673,570.78125,0.661834081,0.73388004
2674,570.8125,0.665719935,0.73815686
2675,570.84375,0.669818755,0.74504215
2676,570.875,0.6739481909999999,0.7535668
2677,570.90625,0.6781569759999999,0.7620761
2678,570.9375,0.682862803,0.7684634
2679,570.96875,0.688668493,0.77312243
2680,571.0,0.6961286520000001,0.7768151
2681,571.03125,0.705376323,0.7782799
2682,571.0625,0.7158164290000001,0.77808505
2683,571.09375,0.7262167620000001,0.77765024
2684,571.125,0.7351709380000001,0.77748245
2685,571.15625,0.7415387069999999,0.77759594
2686,571.1875,0.7446224309999999,0.7776623
2687,571.21875,0.7443690430000001,0.7769315
2688,571.25,0.7410199789999999,0.7750585
2689,571.28125,0.7350155690000001,0.7724434
2690,571.3125,0.726839873,0.770012
2691,571.34375,0.7168260320000001,0.76797676
2692,571.375,0.7052655179999999,0.7613795
2693,571.40625,0.692692366,0.74495035
2694,571.4375,0.6798553420000001,0.7253901
2695,571.46875,0.6676002910000001,0.711849
2696,571.5,0.656798435,0.7067923
2697,571.53125,0.648305896,0.70672596
2698,571.5625,0.642697792,0.7077667
2699,571.59375,0.640200832,0.70956624
2700,571.625,0.640500344,0.7110674
2701,571.65625,0.642790862,0.7132564
2702,571.6875,0.646399505,0.7181629
2703,571.71875,0.650970409,0.72324234
2704,571.75,0.65629411,0.725899
2705,571.78125,0.662010041,0.72699046
2706,571.8125,0.667510875,0.73295736
2707,571.84375,0.672152179,0.7434832
2708,571.875,0.6755920679999999,0.7536535
2709,571.90625,0.67799736,0.7619524
2710,571.9375,0.679911154,0.76971036
2711,571.96875,0.681931277,0.7764489
2712,572.0,0.684402781,0.7802303
2713,572.03125,0.6872858959999999,0.7807775
2714,572.0625,0.6902841959999999,0.77979475
2715,572.09375,0.6930390000000001,0.7785571
2716,572.125,0.695251673,0.7777361
2717,572.15625,0.696686487,0.7771483
2718,572.1875,0.697162251,0.776297
2719,572.21875,0.6966007129999999,0.77495754
2720,572.25,0.6950641540000001,0.7738021
2721,572.28125,0.692714397,0.77311987
2722,572.3125,0.689715959,0.7727245
2723,572.34375,0.686153075,0.77169645
2724,572.375,0.682035976,0.7648127
2725,572.40625,0.6773213109999999,0.7480771
2726,572.4375,0.672122867,0.7300333
2727,572.46875,0.666833379,0.71989125
2728,572.5,0.6619896829999999,0.71925884
2729,572.53125,0.658233463,0.72257674
2730,572.5625,0.655974854,0.7242917
2731,572.59375,0.6552829720000001,0.7247099
2732,572.625,0.656030081,0.72590435
2733,572.65625,0.658006918,0.7291082
2734,572.6875,0.660844941,0.73453385
2735,572.71875,0.663987508,0.73963654
2736,572.75,0.666920803,0.7432809
2737,572.78125,0.669320449,0.7464111
2738,572.8125,0.670866075,0.75236666
2739,572.84375,0.671246405,0.7585961
2740,572.875,0.670455737,0.76439345
2741,572.90625,0.669171589,0.771435
2742,572.9375,0.6689327979999999,0.7796023
2743,572.96875,0.671414982,0.78469133
2744,573.0,0.677493035,0.7880237
2745,573.03125,0.687149917,0.79063475
2746,573.0625,0.699564959,0.7918155
2747,573.09375,0.7132550329999999,0.79276365
2748,573.125,0.7263924620000001,0.79395294
2749,573.15625,0.737272332,0.7946386
